Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
P05771-2;P05771,0.273787848114127,0.0315147098800659,149,"","",Protein kinase C beta type,PRKCB,10703591700,>sp|P05771-2|KPCB_HUMAN Isoform Beta-II of Protein kinase C beta type OS=Homo sapiens GN=PRKCB;>sp|P05771|KPCB_HUMAN Protein kinase C beta type OS=Homo sapiens GN=PRKCB PE=1 SV=4
Q9Y4Y9;Q9Y4Y9-2,0.273748430252947,0.038903630409847,118,"","",U6 snRNA-associated Sm-like protein LSm5,LSM5,7642131790,>sp|Q9Y4Y9|LSM5_HUMAN U6 snRNA-associated Sm-like protein LSm5 OS=Homo sapiens GN=LSM5 PE=1 SV=3;>sp|Q9Y4Y9-2|LSM5_HUMAN Isoform 2 of U6 snRNA-associated Sm-like protein LSm5 OS=Homo sapiens GN=LSM5
P07305;P07305-2,0.273725662312967,0.034031283372595,170,"","","Histone H1.0;Histone H1.0, N-terminally processed",H1F0,98135239590,>sp|P07305|H10_HUMAN Histone H1.0 OS=Homo sapiens GN=H1F0 PE=1 SV=3;>sp|P07305-2|H10_HUMAN Isoform 2 of Histone H1.0 OS=Homo sapiens GN=H1F0
Q9BST9;Q9BST9-3,0.273691786607723,0.0296956736182284,79,"","",Rhotekin,RTKN,7245846661,>sp|Q9BST9|RTKN_HUMAN Rhotekin OS=Homo sapiens GN=RTKN PE=1 SV=2;>sp|Q9BST9-3|RTKN_HUMAN Isoform 3 of Rhotekin OS=Homo sapiens GN=RTKN
Q9UK59,0.27345180437589,0.0513223825236315,202,"","",Lariat debranching enzyme,DBR1,18116868930,>sp|Q9UK59|DBR1_HUMAN Lariat debranching enzyme OS=Homo sapiens GN=DBR1 PE=1 SV=2
Q96FL9-4;Q96FL9-2;Q96FL9;Q96FL9-3,0.273400149987675,0.0275522555325969,73,"","",Polypeptide N-acetylgalactosaminyltransferase 14,GALNT14,1950090230,>sp|Q96FL9-4|GLT14_HUMAN Isoform 4 of Polypeptide N-acetylgalactosaminyltransferase 14 OS=Homo sapiens GN=GALNT14;>sp|Q96FL9-2|GLT14_HUMAN Isoform 2 of Polypeptide N-acetylgalactosaminyltransferase 14 OS=Homo sapiens GN=GALNT14;>sp|Q96FL9|GLT14_HUMAN Polyp
O43491,0.273392759788908,0.0492430204404051,219,"","",Band 4.1-like protein 2,EPB41L2,47291858590,>sp|O43491|E41L2_HUMAN Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1
Q9Y3P9,0.273342854698869,0.0338486003506618,189,"","",Rab GTPase-activating protein 1,RABGAP1,10822867290,>sp|Q9Y3P9|RBGP1_HUMAN Rab GTPase-activating protein 1 OS=Homo sapiens GN=RABGAP1 PE=1 SV=3
P49754-2;P49754-3;P49754,0.273302111290621,0.0449771825459719,111,"","",Vacuolar protein sorting-associated protein 41 homolog,VPS41,2052608331,>sp|P49754-2|VPS41_HUMAN Isoform 2 of Vacuolar protein sorting-associated protein 41 homolog OS=Homo sapiens GN=VPS41;>sp|P49754-3|VPS41_HUMAN Isoform 3 of Vacuolar protein sorting-associated protein 41 homolog OS=Homo sapiens GN=VPS41;>sp|P49754|VPS41_HUM
O76070,0.273267819600146,0.0405599416413836,47,"","",Gamma-synuclein,SNCG,11199314670,>sp|O76070|SYUG_HUMAN Gamma-synuclein OS=Homo sapiens GN=SNCG PE=1 SV=2
Q6N069,0.273207101356538,0.0263089580473312,52,"","","N-alpha-acetyltransferase 16, NatA auxiliary subunit",NAA16,791488850,">sp|Q6N069|NAA16_HUMAN N-alpha-acetyltransferase 16, NatA auxiliary subunit OS=Homo sapiens GN=NAA16 PE=1 SV=2"
P78316;P78316-2,0.273070065352754,0.0533937837026099,157,"","",Nucleolar protein 14,NOP14,14272276630,>sp|P78316|NOP14_HUMAN Nucleolar protein 14 OS=Homo sapiens GN=NOP14 PE=1 SV=3;>sp|P78316-2|NOP14_HUMAN Isoform 2 of Nucleolar protein 14 OS=Homo sapiens GN=NOP14
Q6RW13;Q6RW13-2,0.273024720610686,0.0413549511887858,64,"","",Type-1 angiotensin II receptor-associated protein,AGTRAP,3393760010,>sp|Q6RW13|ATRAP_HUMAN Type-1 angiotensin II receptor-associated protein OS=Homo sapiens GN=AGTRAP PE=1 SV=1;>sp|Q6RW13-2|ATRAP_HUMAN Isoform 2 of Type-1 angiotensin II receptor-associated protein OS=Homo sapiens GN=AGTRAP
Q15366-3,0.273003626932031,0.0416978105880385,167,"","",Poly(rC)-binding protein 2,PCBP2,13982755230,>sp|Q15366-3|PCBP2_HUMAN Isoform 3 of Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2
P56182,0.27262009236464,0.0624524669427122,183,"","",Ribosomal RNA processing protein 1 homolog A,RRP1,18880583280,>sp|P56182|RRP1_HUMAN Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens GN=RRP1 PE=1 SV=1
Q9H0H0,0.272523981342261,0.0500160283676632,151,"","",Integrator complex subunit 2,INTS2,2870697917,>sp|Q9H0H0|INT2_HUMAN Integrator complex subunit 2 OS=Homo sapiens GN=INTS2 PE=1 SV=2
Q15070,0.272504805951399,0.0519096845509545,162,"","",Mitochondrial inner membrane protein OXA1L,OXA1L,17901568490,>sp|Q15070|OXA1L_HUMAN Mitochondrial inner membrane protein OXA1L OS=Homo sapiens GN=OXA1L PE=1 SV=3
C9J798,0.272492418966182,0.0368786306738825,66,"","",Putative Ras GTPase-activating protein 4B,RASA4B,2648285847,>sp|C9J798|RAS4B_HUMAN Putative Ras GTPase-activating protein 4B OS=Homo sapiens GN=RASA4B PE=5 SV=2
P00519,0.272402805973136,0.0345850085235651,83,"","",Tyrosine-protein kinase ABL1,ABL1,3707083438,>sp|P00519|ABL1_HUMAN Tyrosine-protein kinase ABL1 OS=Homo sapiens GN=ABL1 PE=1 SV=4
Q99459,0.27236991556636,0.0611095418542158,265,"","",Cell division cycle 5-like protein,CDC5L,111491970600,>sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens GN=CDC5L PE=1 SV=2
P01112;P01112-2,0.272338574203811,0.041098358027194,37,"","","GTPase HRas;GTPase HRas, N-terminally processed",HRAS,1951696610,>sp|P01112|RASH_HUMAN GTPase HRas OS=Homo sapiens GN=HRAS PE=1 SV=1;>sp|P01112-2|RASH_HUMAN Isoform 2 of GTPase HRas OS=Homo sapiens GN=HRAS
Q9HC36,0.272337122857407,0.0517722660323307,120,"","",RNA methyltransferase-like protein 1,RNMTL1,4970711431,">sp|Q9HC36|MRM3_HUMAN rRNA methyltransferase 3, mitochondrial OS=Homo sapiens GN=RNMTL1 PE=1 SV=2"
P23469;P23469-2,0.272337099832801,0.0447377144287399,91,"","",Receptor-type tyrosine-protein phosphatase epsilon,PTPRE,7594229822,>sp|P23469|PTPRE_HUMAN Receptor-type tyrosine-protein phosphatase epsilon OS=Homo sapiens GN=PTPRE PE=1 SV=1;>sp|P23469-2|PTPRE_HUMAN Isoform 2 of Receptor-type tyrosine-protein phosphatase epsilon OS=Homo sapiens GN=PTPRE
A6NJ78,0.272267086550362,0.0227814129885557,94,"","",Probable methyltransferase-like protein 15,METTL15,1261592980,>sp|A6NJ78|MET15_HUMAN Probable methyltransferase-like protein 15 OS=Homo sapiens GN=METTL15 PE=1 SV=1
Q14997;Q14997-3,0.272252685271185,0.0554794432580249,179,"","",Proteasome activator complex subunit 4,PSME4,36098579926,>sp|Q14997|PSME4_HUMAN Proteasome activator complex subunit 4 OS=Homo sapiens GN=PSME4 PE=1 SV=2;>sp|Q14997-3|PSME4_HUMAN Isoform 3 of Proteasome activator complex subunit 4 OS=Homo sapiens GN=PSME4
Q9H6Z4-2,0.272193105203749,0.0464474483812025,200,"","",Ran-binding protein 3,RANBP3,27074665511,>sp|Q9H6Z4-2|RANB3_HUMAN Isoform 2 of Ran-binding protein 3 OS=Homo sapiens GN=RANBP3
Q96J01,0.272147596658477,0.0436847494910369,210,"","",THO complex subunit 3,THOC3,12241279144,>sp|Q96J01|THOC3_HUMAN THO complex subunit 3 OS=Homo sapiens GN=THOC3 PE=1 SV=1
Q8N4C8-4;Q8N4C8;Q8N4C8-5;Q8N4C8-2;Q8N4C8-3,0.272038780952629,0.029025862634703,77,"","",Misshapen-like kinase 1,MINK1,749480767,>sp|Q8N4C8-4|MINK1_HUMAN Isoform 4 of Misshapen-like kinase 1 OS=Homo sapiens GN=MINK1;>sp|Q8N4C8|MINK1_HUMAN Misshapen-like kinase 1 OS=Homo sapiens GN=MINK1 PE=1 SV=2;>sp|Q8N4C8-5|MINK1_HUMAN Isoform 5 of Misshapen-like kinase 1 OS=Homo sapiens GN=MINK1;
Q9Y4X5,0.272021828089818,0.0566069354256578,201,"","",E3 ubiquitin-protein ligase ARIH1,ARIH1,17598369953,>sp|Q9Y4X5|ARI1_HUMAN E3 ubiquitin-protein ligase ARIH1 OS=Homo sapiens GN=ARIH1 PE=1 SV=2
Q7Z4V5;Q7Z4V5-3,0.271994374180816,0.0346069325196007,225,"","",Hepatoma-derived growth factor-related protein 2,HDGFRP2,36279185810,>sp|Q7Z4V5|HDGR2_HUMAN Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens GN=HDGFRP2 PE=1 SV=1;>sp|Q7Z4V5-3|HDGR2_HUMAN Isoform 3 of Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens GN=HDGFRP2
Q969H6;Q969H6-2,0.27197214773322,0.0325497377843907,75,"","",Ribonuclease P/MRP protein subunit POP5,POP5,1342913895,>sp|Q969H6|POP5_HUMAN Ribonuclease P/MRP protein subunit POP5 OS=Homo sapiens GN=POP5 PE=1 SV=1;>sp|Q969H6-2|POP5_HUMAN Isoform 2 of Ribonuclease P/MRP protein subunit POP5 OS=Homo sapiens GN=POP5
Q86UY8;Q86UY8-2,0.271943434244625,0.0300774147942055,92,"","",5-nucleotidase domain-containing protein 3,NT5DC3,2459069962,>sp|Q86UY8|NT5D3_HUMAN 5-nucleotidase domain-containing protein 3 OS=Homo sapiens GN=NT5DC3 PE=2 SV=1;>sp|Q86UY8-2|NT5D3_HUMAN Isoform 2 of 5-nucleotidase domain-containing protein 3 OS=Homo sapiens GN=NT5DC3
P20700,0.271834441183696,0.0445429389075677,276,"","",Lamin-B1,LMNB1,1401700168700,>sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens GN=LMNB1 PE=1 SV=2
P43121,0.271827634748874,0.03930577413921,104,"","",Cell surface glycoprotein MUC18,MCAM,391401910999,>sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens GN=MCAM PE=1 SV=2
O43310;O43310-2,0.271793993824893,0.0325996569227402,46,"","",CBP80/20-dependent translation initiation factor,CTIF,1090791316,>sp|O43310|CTIF_HUMAN CBP80/20-dependent translation initiation factor OS=Homo sapiens GN=CTIF PE=1 SV=1;>sp|O43310-2|CTIF_HUMAN Isoform 2 of CBP80/20-dependent translation initiation factor OS=Homo sapiens GN=CTIF
P06865,0.271744433804246,0.0517508710191924,202,"","",Beta-hexosaminidase subunit alpha,HEXA,56736557730,>sp|P06865|HEXA_HUMAN Beta-hexosaminidase subunit alpha OS=Homo sapiens GN=HEXA PE=1 SV=2
Q70UQ0-4,0.271709535128496,0.0469211570917509,156,"","",Inhibitor of nuclear factor kappa-B kinase-interacting protein,IKBIP,71857830910,>sp|Q70UQ0-4|IKIP_HUMAN Isoform 4 of Inhibitor of nuclear factor kappa-B kinase-interacting protein OS=Homo sapiens GN=IKBIP
Q9H7D7,0.271618606614555,0.0351931161618161,169,"","",WD repeat-containing protein 26,WDR26,8855905190,>sp|Q9H7D7|WDR26_HUMAN WD repeat-containing protein 26 OS=Homo sapiens GN=WDR26 PE=1 SV=3
Q9H7P9-3;Q9H7P9,0.27160632368931,0.0260807754028556,69,"","",Pleckstrin homology domain-containing family G member 2,PLEKHG2,814683244,>sp|Q9H7P9-3|PKHG2_HUMAN Isoform 3 of Pleckstrin homology domain-containing family G member 2 OS=Homo sapiens GN=PLEKHG2;>sp|Q9H7P9|PKHG2_HUMAN Pleckstrin homology domain-containing family G member 2 OS=Homo sapiens GN=PLEKHG2 PE=1 SV=3
Q9Y5T5-3,0.271589396439757,0.0318099571398898,88,"","",Ubiquitin carboxyl-terminal hydrolase 16,USP16,1572862112,>sp|Q9Y5T5-3|UBP16_HUMAN Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 16 OS=Homo sapiens GN=USP16
P00439,0.271557340808704,0.030209680238948,54,"","",Phenylalanine-4-hydroxylase,PAH,487586970,>sp|P00439|PH4H_HUMAN Phenylalanine-4-hydroxylase OS=Homo sapiens GN=PAH PE=1 SV=1
Q8TDZ2;Q8TDZ2-4;Q8TDZ2-2,0.271528778209365,0.0431019978139586,164,"","",Protein-methionine sulfoxide oxidase MICAL1,MICAL1,27678550210,>sp|Q8TDZ2|MICA1_HUMAN Protein-methionine sulfoxide oxidase MICAL1 OS=Homo sapiens GN=MICAL1 PE=1 SV=2;>sp|Q8TDZ2-4|MICA1_HUMAN Isoform 4 of Protein-methionine sulfoxide oxidase MICAL1 OS=Homo sapiens GN=MICAL1;>sp|Q8TDZ2-2|MICA1_HUMAN Isoform 2 of Protein
Q5JTH9;Q5JTH9-3;Q5JTH9-2,0.271448010415049,0.0584939356637917,249,"","",RRP12-like protein,RRP12,78184158750,>sp|Q5JTH9|RRP12_HUMAN RRP12-like protein OS=Homo sapiens GN=RRP12 PE=1 SV=2;>sp|Q5JTH9-3|RRP12_HUMAN Isoform 3 of RRP12-like protein OS=Homo sapiens GN=RRP12;>sp|Q5JTH9-2|RRP12_HUMAN Isoform 2 of RRP12-like protein OS=Homo sapiens GN=RRP12
Q06187;Q06187-2,0.271379441455445,0.0308581037925574,103,"","",Tyrosine-protein kinase BTK,BTK,9875257941,>sp|Q06187|BTK_HUMAN Tyrosine-protein kinase BTK OS=Homo sapiens GN=BTK PE=1 SV=3;>sp|Q06187-2|BTK_HUMAN Isoform BTK-C of Tyrosine-protein kinase BTK OS=Homo sapiens GN=BTK
P18206-2;P18206,0.271282565660739,0.0557610787466945,279,"","",Vinculin,VCL,2331429587421,>sp|P18206-2|VINC_HUMAN Isoform 1 of Vinculin OS=Homo sapiens GN=VCL;>sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4
Q9UKX7-2,0.271231361142175,0.056855200511379,220,"","",Nuclear pore complex protein Nup50,NUP50,46146414050,>sp|Q9UKX7-2|NUP50_HUMAN Isoform 2 of Nuclear pore complex protein Nup50 OS=Homo sapiens GN=NUP50
P02795,0.271107284405055,0.0400498061122373,79,"","",Metallothionein-2,MT2A,5948172830,>sp|P02795|MT2_HUMAN Metallothionein-2 OS=Homo sapiens GN=MT2A PE=1 SV=1
P37108,0.271071196225763,0.0452930724835136,260,"","",Signal recognition particle 14 kDa protein,SRP14,216962383810,>sp|P37108|SRP14_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens GN=SRP14 PE=1 SV=2
Q9NRG7-2;Q9NRG7,0.271065760377858,0.0394640050591161,113,"","",Epimerase family protein SDR39U1,SDR39U1,5734290625,>sp|Q9NRG7-2|D39U1_HUMAN Isoform 2 of Epimerase family protein SDR39U1 OS=Homo sapiens GN=SDR39U1;>sp|Q9NRG7|D39U1_HUMAN Epimerase family protein SDR39U1 OS=Homo sapiens GN=SDR39U1 PE=1 SV=2
Q9NNW5,0.27087613747664,0.0471595171577829,139,"","",WD repeat-containing protein 6,WDR6,7491291193,>sp|Q9NNW5|WDR6_HUMAN WD repeat-containing protein 6 OS=Homo sapiens GN=WDR6 PE=1 SV=1
Q12792;Q12792-3;Q12792-4,0.270810594968253,0.0499014345069957,240,"","",Twinfilin-1,TWF1,59373255050,>sp|Q12792|TWF1_HUMAN Twinfilin-1 OS=Homo sapiens GN=TWF1 PE=1 SV=3;>sp|Q12792-3|TWF1_HUMAN Isoform 3 of Twinfilin-1 OS=Homo sapiens GN=TWF1;>sp|Q12792-4|TWF1_HUMAN Isoform 4 of Twinfilin-1 OS=Homo sapiens GN=TWF1
Q9Y2L6-2;Q9Y2L6,0.270646965959922,0.0262491994996506,50,"","",FERM domain-containing protein 4B,FRMD4B,3558657450,>sp|Q9Y2L6-2|FRM4B_HUMAN Isoform 2 of FERM domain-containing protein 4B OS=Homo sapiens GN=FRMD4B;>sp|Q9Y2L6|FRM4B_HUMAN FERM domain-containing protein 4B OS=Homo sapiens GN=FRMD4B PE=1 SV=4
Q96GA7,0.270645003021626,0.049061621847157,144,"","",Serine dehydratase-like,SDSL,22088166614,>sp|Q96GA7|SDSL_HUMAN Serine dehydratase-like OS=Homo sapiens GN=SDSL PE=1 SV=1
Q12824,0.27052716520967,0.0570687739867913,181,"","",SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,SMARCB1,10731332480,>sp|Q12824|SNF5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Homo sapiens GN=SMARCB1 PE=1 SV=2
P33897,0.27047368449767,0.0211887091660253,78,"","",ATP-binding cassette sub-family D member 1,ABCD1,2214141412,>sp|P33897|ABCD1_HUMAN ATP-binding cassette sub-family D member 1 OS=Homo sapiens GN=ABCD1 PE=1 SV=2
O15230,0.270335756929289,0.0300481359833319,106,"","",Laminin subunit alpha-5,LAMA5,14240508998,>sp|O15230|LAMA5_HUMAN Laminin subunit alpha-5 OS=Homo sapiens GN=LAMA5 PE=1 SV=8
Q9H1P3-2;Q9H1P3,0.270331268880647,0.0328934035450689,85,"","",Oxysterol-binding protein-related protein 2,OSBPL2,2382893529,>sp|Q9H1P3-2|OSBL2_HUMAN Isoform 2 of Oxysterol-binding protein-related protein 2 OS=Homo sapiens GN=OSBPL2;>sp|Q9H1P3|OSBL2_HUMAN Oxysterol-binding protein-related protein 2 OS=Homo sapiens GN=OSBPL2 PE=1 SV=1
O15013-4;O15013-6;O15013;O15013-7;O15013-5,0.270310233636266,0.040386422936634,81,"","",Rho guanine nucleotide exchange factor 10,ARHGEF10,11139050619,>sp|O15013-4|ARHGA_HUMAN Isoform 4 of Rho guanine nucleotide exchange factor 10 OS=Homo sapiens GN=ARHGEF10;>sp|O15013-6|ARHGA_HUMAN Isoform 2 of Rho guanine nucleotide exchange factor 10 OS=Homo sapiens GN=ARHGEF10;>sp|O15013|ARHGA_HUMAN Rho guanine nucle
P17096;P17096-3,0.27015675292185,0.0364213468844027,226,"","",High mobility group protein HMG-I/HMG-Y,HMGA1,151529436240,>sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens GN=HMGA1 PE=1 SV=3;>sp|P17096-3|HMGA1_HUMAN Isoform HMG-R of High mobility group protein HMG-I/HMG-Y OS=Homo sapiens GN=HMGA1
Q96AG3;Q96AG3-3;Q96AG3-2,0.269946088674762,0.0270521540915645,40,"","",Solute carrier family 25 member 46,SLC25A46,377678220,>sp|Q96AG3|S2546_HUMAN Solute carrier family 25 member 46 OS=Homo sapiens GN=SLC25A46 PE=1 SV=1;>sp|Q96AG3-3|S2546_HUMAN Isoform 3 of Solute carrier family 25 member 46 OS=Homo sapiens GN=SLC25A46;>sp|Q96AG3-2|S2546_HUMAN Isoform 2 of Solute carrier family
Q9Y5U8,0.269935217375541,0.0373072460311571,84,"","",Mitochondrial pyruvate carrier 1,MPC1,1088754330,>sp|Q9Y5U8|MPC1_HUMAN Mitochondrial pyruvate carrier 1 OS=Homo sapiens GN=MPC1 PE=1 SV=1
Q96HR9,0.269903486155897,0.0336272742355073,61,"","",Receptor expression-enhancing protein 6,REEP6,3340537770,>sp|Q96HR9|REEP6_HUMAN Receptor expression-enhancing protein 6 OS=Homo sapiens GN=REEP6 PE=1 SV=1
O95361,0.269801770788972,0.0372824981941419,99,"","",Tripartite motif-containing protein 16,TRIM16,7353023220,>sp|O95361|TRI16_HUMAN Tripartite motif-containing protein 16 OS=Homo sapiens GN=TRIM16 PE=1 SV=3
Q9BVC4;Q9BVC4-5;Q9BVC4-4;Q9BVC4-3,0.269784609778401,0.0310118777931195,64,"","",Target of rapamycin complex subunit LST8,MLST8,961547180,>sp|Q9BVC4|LST8_HUMAN Target of rapamycin complex subunit LST8 OS=Homo sapiens GN=MLST8 PE=1 SV=1;>sp|Q9BVC4-5|LST8_HUMAN Isoform 4 of Target of rapamycin complex subunit LST8 OS=Homo sapiens GN=MLST8;>sp|Q9BVC4-4|LST8_HUMAN Isoform 3 of Target of rapamyci
Q9NZC9,0.269651173461789,0.0430067809285132,130,"","",SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,SMARCAL1,2655030186,>sp|Q9NZC9|SMAL1_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 OS=Homo sapiens GN=SMARCAL1 PE=1 SV=1
P55268,0.269599749411167,0.020655554969961,68,"","",Laminin subunit beta-2,LAMB2,7071680330,>sp|P55268|LAMB2_HUMAN Laminin subunit beta-2 OS=Homo sapiens GN=LAMB2 PE=1 SV=2
P24844,0.269448067055915,0.0395012117950609,89,"","",Myosin regulatory light polypeptide 9,MYL9,17483795157,>sp|P24844|MYL9_HUMAN Myosin regulatory light polypeptide 9 OS=Homo sapiens GN=MYL9 PE=1 SV=4
P52564;P52564-2,0.269407384835475,0.0431455705989958,74,"","",Dual specificity mitogen-activated protein kinase kinase 6,MAP2K6,805978560,>sp|P52564|MP2K6_HUMAN Dual specificity mitogen-activated protein kinase kinase 6 OS=Homo sapiens GN=MAP2K6 PE=1 SV=1;>sp|P52564-2|MP2K6_HUMAN Isoform 2 of Dual specificity mitogen-activated protein kinase kinase 6 OS=Homo sapiens GN=MAP2K6
Q9HAV0,0.269397747116537,0.0397372910490278,57,"","",Guanine nucleotide-binding protein subunit beta-4,GNB4,6868308200,>sp|Q9HAV0|GBB4_HUMAN Guanine nucleotide-binding protein subunit beta-4 OS=Homo sapiens GN=GNB4 PE=1 SV=3
O43639,0.269375545195804,0.0266483448994213,75,"","",Cytoplasmic protein NCK2,NCK2,1402216090,>sp|O43639|NCK2_HUMAN Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2
Q08116;Q08116-2,0.269318803091529,0.0347465257048988,54,"","",Regulator of G-protein signaling 1,RGS1,1212693555,>sp|Q08116|RGS1_HUMAN Regulator of G-protein signaling 1 OS=Homo sapiens GN=RGS1 PE=1 SV=3;>sp|Q08116-2|RGS1_HUMAN Isoform 2 of Regulator of G-protein signaling 1 OS=Homo sapiens GN=RGS1
Q14151,0.269306957583251,0.05370992894436,248,"","",Scaffold attachment factor B2,SAFB2,105740981970,>sp|Q14151|SAFB2_HUMAN Scaffold attachment factor B2 OS=Homo sapiens GN=SAFB2 PE=1 SV=1
Q96CN7,0.269223904213068,0.0455323513650088,218,"","",Isochorismatase domain-containing protein 1,ISOC1,82707000536,>sp|Q96CN7|ISOC1_HUMAN Isochorismatase domain-containing protein 1 OS=Homo sapiens GN=ISOC1 PE=1 SV=3
Q53GS7;Q53GS7-2,0.269178825559383,0.0282598898556686,132,"","",Nucleoporin GLE1,GLE1,2369228303,>sp|Q53GS7|GLE1_HUMAN Nucleoporin GLE1 OS=Homo sapiens GN=GLE1 PE=1 SV=2;>sp|Q53GS7-2|GLE1_HUMAN Isoform 2 of Nucleoporin GLE1 OS=Homo sapiens GN=GLE1
Q92817,0.269176723190664,0.0375769124115394,187,"","",Envoplakin,EVPL,14105218739,>sp|Q92817|EVPL_HUMAN Envoplakin OS=Homo sapiens GN=EVPL PE=1 SV=3
Q96F24;Q96F24-2,0.269164339739241,0.0249329954360985,53,"","",Nuclear receptor-binding factor 2,NRBF2,689815990,>sp|Q96F24|NRBF2_HUMAN Nuclear receptor-binding factor 2 OS=Homo sapiens GN=NRBF2 PE=1 SV=1;>sp|Q96F24-2|NRBF2_HUMAN Isoform 2 of Nuclear receptor-binding factor 2 OS=Homo sapiens GN=NRBF2
Q12979;Q12979-4,0.268985056613088,0.051123288802777,152,"","",Active breakpoint cluster region-related protein,ABR,5118089940,>sp|Q12979|ABR_HUMAN Active breakpoint cluster region-related protein OS=Homo sapiens GN=ABR PE=2 SV=2;>sp|Q12979-4|ABR_HUMAN Isoform 4 of Active breakpoint cluster region-related protein OS=Homo sapiens GN=ABR
Q8IV20,0.268958759618497,0.0443078741189558,46,"","",Laccase domain-containing protein 1,LACC1,769993231,>sp|Q8IV20|LACC1_HUMAN Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=2 SV=1
Q9H0B6;Q9H0B6-2,0.268907478136363,0.0264978354304087,147,"","",Kinesin light chain 2,KLC2,7380865130,>sp|Q9H0B6|KLC2_HUMAN Kinesin light chain 2 OS=Homo sapiens GN=KLC2 PE=1 SV=1;>sp|Q9H0B6-2|KLC2_HUMAN Isoform 2 of Kinesin light chain 2 OS=Homo sapiens GN=KLC2
Q06413-2;Q06413-3;Q06413;Q06413-4,0.268885629148556,0.0318142696302877,40,"","",Myocyte-specific enhancer factor 2C,MEF2C,136888020,>sp|Q06413-2|MEF2C_HUMAN Isoform 2 of Myocyte-specific enhancer factor 2C OS=Homo sapiens GN=MEF2C;>sp|Q06413-3|MEF2C_HUMAN Isoform 3 of Myocyte-specific enhancer factor 2C OS=Homo sapiens GN=MEF2C;>sp|Q06413|MEF2C_HUMAN Myocyte-specific enhancer factor 2C
Q96A33;Q96A33-2,0.268837460302207,0.051287755768488,243,"","",Coiled-coil domain-containing protein 47,CCDC47,95054759790,>sp|Q96A33|CCD47_HUMAN Coiled-coil domain-containing protein 47 OS=Homo sapiens GN=CCDC47 PE=1 SV=1;>sp|Q96A33-2|CCD47_HUMAN Isoform 2 of Coiled-coil domain-containing protein 47 OS=Homo sapiens GN=CCDC47
Q15050,0.268830586431657,0.0550204840224334,205,"","",Ribosome biogenesis regulatory protein homolog,RRS1,24077658240,>sp|Q15050|RRS1_HUMAN Ribosome biogenesis regulatory protein homolog OS=Homo sapiens GN=RRS1 PE=1 SV=2
P63272,0.268803487030132,0.0488602405195436,132,"","",Transcription elongation factor SPT4,SUPT4H1,5013221460,>sp|P63272|SPT4H_HUMAN Transcription elongation factor SPT4 OS=Homo sapiens GN=SUPT4H1 PE=1 SV=1
P98175-2;P98175,0.268803177628375,0.0623103754210957,228,"","",RNA-binding protein 10,RBM10,30296799910,>sp|P98175-2|RBM10_HUMAN Isoform 2 of RNA-binding protein 10 OS=Homo sapiens GN=RBM10;>sp|P98175|RBM10_HUMAN RNA-binding protein 10 OS=Homo sapiens GN=RBM10 PE=1 SV=3
Q96NW4,0.268549001655759,0.0371024954068492,90,"","",Ankyrin repeat domain-containing protein 27,ANKRD27,1735411614,>sp|Q96NW4|ANR27_HUMAN Ankyrin repeat domain-containing protein 27 OS=Homo sapiens GN=ANKRD27 PE=1 SV=2
Q9HD26-2;Q9HD26;Q9HD26-3,0.268525209421432,0.0383295740384717,151,"","",Golgi-associated PDZ and coiled-coil motif-containing protein,GOPC,9716246230,>sp|Q9HD26-2|GOPC_HUMAN Isoform 2 of Golgi-associated PDZ and coiled-coil motif-containing protein OS=Homo sapiens GN=GOPC;>sp|Q9HD26|GOPC_HUMAN Golgi-associated PDZ and coiled-coil motif-containing protein OS=Homo sapiens GN=GOPC PE=1 SV=1;>sp|Q9HD26-3|GO
Q9BWU0,0.268483951965716,0.056057561741231,220,"","",Kanadaptin,SLC4A1AP,13273833280,>sp|Q9BWU0|NADAP_HUMAN Kanadaptin OS=Homo sapiens GN=SLC4A1AP PE=1 SV=1
