Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q96MU7;Q96MU7-2,0.125844713545379,0.0355672083081065,13,"","",YTH domain-containing protein 1,YTHDC1,11615506180,>sp|Q96MU7|YTDC1_HUMAN YTH domain-containing protein 1 OS=Homo sapiens GN=YTHDC1 PE=1 SV=3;>sp|Q96MU7-2|YTDC1_HUMAN Isoform 2 of YTH domain-containing protein 1 OS=Homo sapiens GN=YTHDC1
Q14671-2;Q14671-3,0.125813678432961,0.0482711114871582,8,"","",Pumilio homolog 1,PUM1,16240389918,>sp|Q14671-2|PUM1_HUMAN Isoform 2 of Pumilio homolog 1 OS=Homo sapiens GN=PUM1;>sp|Q14671-3|PUM1_HUMAN Isoform 3 of Pumilio homolog 1 OS=Homo sapiens GN=PUM1
P55039,0.125755654116458,0.0470870789049103,7,"","",Developmentally-regulated GTP-binding protein 2,DRG2,27912422932,>sp|P55039|DRG2_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens GN=DRG2 PE=1 SV=1
Q6P4R8-3;Q6P4R8;Q6P4R8-2,0.125589263468669,0.0323023563567125,6,"","",Nuclear factor related to kappa-B-binding protein,NFRKB,1494492425,>sp|Q6P4R8-3|NFRKB_HUMAN Isoform 3 of Nuclear factor related to kappa-B-binding protein OS=Homo sapiens GN=NFRKB;>sp|Q6P4R8|NFRKB_HUMAN Nuclear factor related to kappa-B-binding protein OS=Homo sapiens GN=NFRKB PE=1 SV=2;>sp|Q6P4R8-2|NFRKB_HUMAN Isoform 2
Q9BVG8;Q9BVG8-2;Q9BVG8-6;Q9BVG8-5;Q9BVG8-4,0.125397460110875,0.0363453520960844,5,"","",Kinesin-like protein KIFC3,KIFC3,361786156,>sp|Q9BVG8|KIFC3_HUMAN Kinesin-like protein KIFC3 OS=Homo sapiens GN=KIFC3 PE=1 SV=4;>sp|Q9BVG8-2|KIFC3_HUMAN Isoform 2 of Kinesin-like protein KIFC3 OS=Homo sapiens GN=KIFC3;>sp|Q9BVG8-6|KIFC3_HUMAN Isoform 5 of Kinesin-like protein KIFC3 OS=Homo sapiens
Q15398;Q15398-1,0.125352153348815,0.0440573176352392,8,"","",Disks large-associated protein 5,DLGAP5,5562422008,>sp|Q15398|DLGP5_HUMAN Disks large-associated protein 5 OS=Homo sapiens GN=DLGAP5 PE=1 SV=2;>sp|Q15398-1|DLGP5_HUMAN Isoform 2 of Disks large-associated protein 5 OS=Homo sapiens GN=DLGAP5
A6NDU8,0.125207918451192,0.0304335981169267,9,"","",UPF0600 protein C5orf51,C5orf51,4123172719,>sp|A6NDU8|CE051_HUMAN UPF0600 protein C5orf51 OS=Homo sapiens GN=C5orf51 PE=1 SV=1
Q5T1V6;Q5T1V6-2,0.124878371795348,0.0565903945794151,12,"","",Probable ATP-dependent RNA helicase DDX59,DDX59,2710624171,>sp|Q5T1V6|DDX59_HUMAN Probable ATP-dependent RNA helicase DDX59 OS=Homo sapiens GN=DDX59 PE=1 SV=1;>sp|Q5T1V6-2|DDX59_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX59 OS=Homo sapiens GN=DDX59
Q13415,0.124778420163482,0.036463838679869,6,"","",Origin recognition complex subunit 1,ORC1,2736798020,>sp|Q13415|ORC1_HUMAN Origin recognition complex subunit 1 OS=Homo sapiens GN=ORC1 PE=1 SV=2
Q9ULU4-13;Q9ULU4-16;Q9ULU4-9;Q9ULU4-22;Q9ULU4-23,0.124746753886263,0.0533156403661388,9,"","","","",5411595608,>sp|Q9ULU4-13|PKCB1_HUMAN Isoform 13 of Protein kinase C-binding protein 1 OS=Homo sapiens GN=ZMYND8;>sp|Q9ULU4-16|PKCB1_HUMAN Isoform 16 of Protein kinase C-binding protein 1 OS=Homo sapiens GN=ZMYND8;>sp|Q9ULU4-9|PKCB1_HUMAN Isoform 9 of Protein kinase C
Q9BXS6,0.124708360795145,0.0366658333976475,5,"","",Nucleolar and spindle-associated protein 1,NUSAP1,328473300,>sp|Q9BXS6|NUSAP_HUMAN Nucleolar and spindle-associated protein 1 OS=Homo sapiens GN=NUSAP1 PE=1 SV=1
P22087,0.124518166808954,0.0749462663774294,15,"","",rRNA 2-O-methyltransferase fibrillarin,FBL,219543791930,>sp|P22087|FBRL_HUMAN rRNA 2-O-methyltransferase fibrillarin OS=Homo sapiens GN=FBL PE=1 SV=2
Q14191,0.124508421276305,0.0535064304442474,7,"","",Werner syndrome ATP-dependent helicase,WRN,1639742837,>sp|Q14191|WRN_HUMAN Werner syndrome ATP-dependent helicase OS=Homo sapiens GN=WRN PE=1 SV=2
Q5JRA6,0.124468902433218,0.0403922046528097,7,"","",Melanoma inhibitory activity protein 3,MIA3,14428534720,>sp|Q5JRA6|MIA3_HUMAN Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1
Q9BQ52;Q9BQ52-4;Q9BQ52-2,0.124440982579415,0.0762540170097403,15,"","",Zinc phosphodiesterase ELAC protein 2,ELAC2,54837636240,>sp|Q9BQ52|RNZ2_HUMAN Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2;>sp|Q9BQ52-4|RNZ2_HUMAN Isoform 4 of Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2;>sp|Q9BQ52-2|RNZ2_HUMAN Isoform 2 of Zinc phosphodiesterase E
Q9UJA5;Q9UJA5-2;Q9UJA5-3;Q9UJA5-4,0.124410041410219,0.0720056019279181,14,"","",tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,TRMT6,17402643976,>sp|Q9UJA5|TRM6_HUMAN tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Homo sapiens GN=TRMT6 PE=1 SV=1;>sp|Q9UJA5-2|TRM6_HUMAN Isoform 2 of tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Homo sapiens GN=TRMT6
Q9BV86;Q9BV86-2,0.124381844355844,0.0717997153680793,15,"","","N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed",NTMT1,19013013866,>sp|Q9BV86|NTM1A_HUMAN N-terminal Xaa-Pro-Lys N-methyltransferase 1 OS=Homo sapiens GN=NTMT1 PE=1 SV=3;>sp|Q9BV86-2|NTM1A_HUMAN Isoform 2 of N-terminal Xaa-Pro-Lys N-methyltransferase 1 OS=Homo sapiens GN=NTMT1
Q96RU2-2;Q96RU2;Q96RU2-3,0.124334739333566,0.0474972057558605,9,"","",Ubiquitin carboxyl-terminal hydrolase 28,USP28,1794753075,>sp|Q96RU2-2|UBP28_HUMAN Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 28 OS=Homo sapiens GN=USP28;>sp|Q96RU2|UBP28_HUMAN Ubiquitin carboxyl-terminal hydrolase 28 OS=Homo sapiens GN=USP28 PE=1 SV=1;>sp|Q96RU2-3|UBP28_HUMAN Isoform 3 of Ubiquitin carbo
Q9BXS6-4,0.124316133049747,0.0680331612392468,9,"","",Nucleolar and spindle-associated protein 1,NUSAP1,146410640,>sp|Q9BXS6-4|NUSAP_HUMAN Isoform 4 of Nucleolar and spindle-associated protein 1 OS=Homo sapiens GN=NUSAP1
Q9HB07,0.124092999220025,0.0522171688324098,13,"","","UPF0160 protein MYG1, mitochondrial",C12orf10,71391010540,">sp|Q9HB07|MYG1_HUMAN UPF0160 protein MYG1, mitochondrial OS=Homo sapiens GN=C12orf10 PE=1 SV=2"
Q96HW7;Q96HW7-2,0.12407526962044,0.0354113542679053,9,"","",Integrator complex subunit 4,INTS4,6298333830,>sp|Q96HW7|INT4_HUMAN Integrator complex subunit 4 OS=Homo sapiens GN=INTS4 PE=1 SV=2;>sp|Q96HW7-2|INT4_HUMAN Isoform 2 of Integrator complex subunit 4 OS=Homo sapiens GN=INTS4
Q5SRE5;Q5SRE5-2,0.124050069423804,0.0608499186785566,13,"","",Nucleoporin NUP188 homolog,NUP188,37772262385,>sp|Q5SRE5|NU188_HUMAN Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188 PE=1 SV=1;>sp|Q5SRE5-2|NU188_HUMAN Isoform 2 of Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188
Q04917,0.123850029927346,0.0499374099791267,11,"","",14-3-3 protein eta,YWHAH,287900762380,>sp|Q04917|1433F_HUMAN 14-3-3 protein eta OS=Homo sapiens GN=YWHAH PE=1 SV=4
Q15084-5;Q15084;Q15084-4;Q15084-2,0.123730899114429,0.0503405002327478,14,"","",Protein disulfide-isomerase A6,PDIA6,1026417492600,>sp|Q15084-5|PDIA6_HUMAN Isoform 5 of Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6;>sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6 PE=1 SV=1;>sp|Q15084-4|PDIA6_HUMAN Isoform 4 of Protein disulfide-isomerase A6 OS=H
Q13144,0.123615367616159,0.0438646770412439,8,"","",Translation initiation factor eIF-2B subunit epsilon,EIF2B5,25486794750,>sp|Q13144|EI2BE_HUMAN Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens GN=EIF2B5 PE=1 SV=3
O60287,0.123474928445177,0.0781393099982237,13,"","",Nucleolar pre-ribosomal-associated protein 1,URB1,12429761430,>sp|O60287|NPA1P_HUMAN Nucleolar pre-ribosomal-associated protein 1 OS=Homo sapiens GN=URB1 PE=1 SV=4
Q9NUL7,0.123391886317528,0.0661366257765027,12,"","",Probable ATP-dependent RNA helicase DDX28,DDX28,2588680260,>sp|Q9NUL7|DDX28_HUMAN Probable ATP-dependent RNA helicase DDX28 OS=Homo sapiens GN=DDX28 PE=1 SV=2
Q92890;Q92890-1;Q92890-3,0.123237339522938,0.050443305366772,12,"","",Ubiquitin fusion degradation protein 1 homolog,UFD1L,53735376098,>sp|Q92890|UFD1_HUMAN Ubiquitin fusion degradation protein 1 homolog OS=Homo sapiens GN=UFD1L PE=1 SV=3;>sp|Q92890-1|UFD1_HUMAN Isoform Long of Ubiquitin fusion degradation protein 1 homolog OS=Homo sapiens GN=UFD1L;>sp|Q92890-3|UFD1_HUMAN Isoform 3 of Ubi
Q14684;Q14684-2,0.123221953281615,0.0820571979370084,15,"","",Ribosomal RNA processing protein 1 homolog B,RRP1B,35337750950,>sp|Q14684|RRP1B_HUMAN Ribosomal RNA processing protein 1 homolog B OS=Homo sapiens GN=RRP1B PE=1 SV=3;>sp|Q14684-2|RRP1B_HUMAN Isoform 2 of Ribosomal RNA processing protein 1 homolog B OS=Homo sapiens GN=RRP1B
Q8TAF3;Q8TAF3-3;Q8TAF3-4;Q8TAF3-5,0.123185662730065,0.0626275364545188,9,"","",WD repeat-containing protein 48,WDR48,3572541914,>sp|Q8TAF3|WDR48_HUMAN WD repeat-containing protein 48 OS=Homo sapiens GN=WDR48 PE=1 SV=1;>sp|Q8TAF3-3|WDR48_HUMAN Isoform 3 of WD repeat-containing protein 48 OS=Homo sapiens GN=WDR48;>sp|Q8TAF3-4|WDR48_HUMAN Isoform 4 of WD repeat-containing protein 48 O
P32321-2;P32321,0.123158722528377,0.0567252844055351,7,"","",Deoxycytidylate deaminase,DCTD,12336853900,>sp|P32321-2|DCTD_HUMAN Isoform 2 of Deoxycytidylate deaminase OS=Homo sapiens GN=DCTD;>sp|P32321|DCTD_HUMAN Deoxycytidylate deaminase OS=Homo sapiens GN=DCTD PE=1 SV=2
Q9Y285,0.123111489527799,0.0435210465483937,11,"","",Phenylalanine--tRNA ligase alpha subunit,FARSA,107186771800,>sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens GN=FARSA PE=1 SV=3
O75153,0.123085343767855,0.0481888704651866,11,"","",Clustered mitochondria protein homolog,CLUH,70390454110,>sp|O75153|CLU_HUMAN Clustered mitochondria protein homolog OS=Homo sapiens GN=CLUH PE=1 SV=2
Q9H900;Q9H900-2,0.12296390347,0.0430677102809544,9,"","",Protein zwilch homolog,ZWILCH,6049537320,>sp|Q9H900|ZWILC_HUMAN Protein zwilch homolog OS=Homo sapiens GN=ZWILCH PE=1 SV=2;>sp|Q9H900-2|ZWILC_HUMAN Isoform 2 of Protein zwilch homolog OS=Homo sapiens GN=ZWILCH
Q9P275;Q9P275-2,0.122894771598145,0.0892251691008923,11,"","",Ubiquitin carboxyl-terminal hydrolase 36,USP36,4723391515,>sp|Q9P275|UBP36_HUMAN Ubiquitin carboxyl-terminal hydrolase 36 OS=Homo sapiens GN=USP36 PE=1 SV=3;>sp|Q9P275-2|UBP36_HUMAN Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 36 OS=Homo sapiens GN=USP36
Q9Y4R8,0.122883982081992,0.0447401346537907,7,"","",Telomere length regulation protein TEL2 homolog,TELO2,10179220439,>sp|Q9Y4R8|TELO2_HUMAN Telomere length regulation protein TEL2 homolog OS=Homo sapiens GN=TELO2 PE=1 SV=2
Q969U7-2;Q969U7,0.122826040147666,0.0531256022265152,10,"","",Proteasome assembly chaperone 2,PSMG2,14726547940,>sp|Q969U7-2|PSMG2_HUMAN Isoform 2 of Proteasome assembly chaperone 2 OS=Homo sapiens GN=PSMG2;>sp|Q969U7|PSMG2_HUMAN Proteasome assembly chaperone 2 OS=Homo sapiens GN=PSMG2 PE=1 SV=1
Q8WVC0;Q8WVC0-2,0.12252158857085,0.0472303683391397,15,"","",RNA polymerase-associated protein LEO1,LEO1,18413052530,>sp|Q8WVC0|LEO1_HUMAN RNA polymerase-associated protein LEO1 OS=Homo sapiens GN=LEO1 PE=1 SV=1;>sp|Q8WVC0-2|LEO1_HUMAN Isoform 2 of RNA polymerase-associated protein LEO1 OS=Homo sapiens GN=LEO1
Q8N2K0;Q8N2K0-2;Q8N2K0-3,0.12242439662268,0.0466624636080649,6,"","",Monoacylglycerol lipase ABHD12,ABHD12,13973522728,>sp|Q8N2K0|ABD12_HUMAN Monoacylglycerol lipase ABHD12 OS=Homo sapiens GN=ABHD12 PE=1 SV=2;>sp|Q8N2K0-2|ABD12_HUMAN Isoform 2 of Monoacylglycerol lipase ABHD12 OS=Homo sapiens GN=ABHD12;>sp|Q8N2K0-3|ABD12_HUMAN Isoform 3 of Monoacylglycerol lipase ABHD12 OS
Q9BW85,0.122321322192347,0.0557244144561711,8,"","",Coiled-coil domain-containing protein 94,CCDC94,1196181870,>sp|Q9BW85|CCD94_HUMAN Coiled-coil domain-containing protein 94 OS=Homo sapiens GN=CCDC94 PE=1 SV=1
P62424,0.122219678853685,0.0713043896235771,15,"","",60S ribosomal protein L7a,RPL7A,957092653910,>sp|P62424|RL7A_HUMAN 60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2
Q9NRG9;Q9NRG9-2,0.122129918889471,0.0575804881904713,13,"","",Aladin,AAAS,14423176549,>sp|Q9NRG9|AAAS_HUMAN Aladin OS=Homo sapiens GN=AAAS PE=1 SV=1;>sp|Q9NRG9-2|AAAS_HUMAN Isoform 2 of Aladin OS=Homo sapiens GN=AAAS
O15260;O15260-2;O15260-3,0.122014199996527,0.0450724923849546,9,"","",Surfeit locus protein 4,SURF4,139229772915,>sp|O15260|SURF4_HUMAN Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3;>sp|O15260-2|SURF4_HUMAN Isoform 2 of Surfeit locus protein 4 OS=Homo sapiens GN=SURF4;>sp|O15260-3|SURF4_HUMAN Isoform 3 of Surfeit locus protein 4 OS=Homo sapiens GN=SURF4
Q15059;Q15059-2,0.122002967602061,0.047835173377679,14,"","",Bromodomain-containing protein 3,BRD3,7573700646,>sp|Q15059|BRD3_HUMAN Bromodomain-containing protein 3 OS=Homo sapiens GN=BRD3 PE=1 SV=1;>sp|Q15059-2|BRD3_HUMAN Isoform 2 of Bromodomain-containing protein 3 OS=Homo sapiens GN=BRD3
Q9H9A7,0.12198205003431,0.0311732848308607,12,"","",RecQ-mediated genome instability protein 1,RMI1,2258271000,>sp|Q9H9A7|RMI1_HUMAN RecQ-mediated genome instability protein 1 OS=Homo sapiens GN=RMI1 PE=1 SV=3
P78347-2;P78347-4;P78347-3;P78347,0.121931529053685,0.0649268519574514,15,"","",General transcription factor II-I,GTF2I,341268046850,>sp|P78347-2|GTF2I_HUMAN Isoform 2 of General transcription factor II-I OS=Homo sapiens GN=GTF2I;>sp|P78347-4|GTF2I_HUMAN Isoform 4 of General transcription factor II-I OS=Homo sapiens GN=GTF2I;>sp|P78347-3|GTF2I_HUMAN Isoform 3 of General transcription fa
Q7L8L6,0.121830855915949,0.0676730614442482,13,"","",FAST kinase domain-containing protein 5,FASTKD5,8313976770,>sp|Q7L8L6|FAKD5_HUMAN FAST kinase domain-containing protein 5 OS=Homo sapiens GN=FASTKD5 PE=1 SV=1
Q8WVJ2,0.121809536658638,0.0412413028685522,11,"","",NudC domain-containing protein 2,NUDCD2,15808192120,>sp|Q8WVJ2|NUDC2_HUMAN NudC domain-containing protein 2 OS=Homo sapiens GN=NUDCD2 PE=1 SV=1
Q15631,0.121771855551397,0.0396309300507567,13,"","",Translin,TSN,117967900401,>sp|Q15631|TSN_HUMAN Translin OS=Homo sapiens GN=TSN PE=1 SV=1
Q9Y248,0.121611855714033,0.0463710857997417,5,"",Positive,DNA replication complex GINS protein PSF2,GINS2,5113458120,>sp|Q9Y248|PSF2_HUMAN DNA replication complex GINS protein PSF2 OS=Homo sapiens GN=GINS2 PE=1 SV=1
P50213,0.121610076238582,0.0684939389948516,15,"","","Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,181419894550,">sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1"
Q16649,0.121539520955525,0.0471122140569444,6,"","",Nuclear factor interleukin-3-regulated protein,NFIL3,324493600,>sp|Q16649|NFIL3_HUMAN Nuclear factor interleukin-3-regulated protein OS=Homo sapiens GN=NFIL3 PE=1 SV=2
Q9H0S4;Q9H0S4-2,0.121450774231251,0.0832009498240106,15,"","",Probable ATP-dependent RNA helicase DDX47,DDX47,47182741381,>sp|Q9H0S4|DDX47_HUMAN Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens GN=DDX47 PE=1 SV=1;>sp|Q9H0S4-2|DDX47_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens GN=DDX47
Q9NRR5,0.121358379298756,0.0500405844828766,14,"","",Ubiquilin-4,UBQLN4,72742469966,>sp|Q9NRR5|UBQL4_HUMAN Ubiquilin-4 OS=Homo sapiens GN=UBQLN4 PE=1 SV=2
Q8N9M1-3;Q8N9M1-2;Q8N9M1,0.121267836152575,0.0392711202003327,6,"","",Uncharacterized protein C19orf47,C19orf47,210529440,>sp|Q8N9M1-3|CS047_HUMAN Isoform 3 of Uncharacterized protein C19orf47 OS=Homo sapiens GN=C19orf47;>sp|Q8N9M1-2|CS047_HUMAN Isoform 2 of Uncharacterized protein C19orf47 OS=Homo sapiens GN=C19orf47;>sp|Q8N9M1|CS047_HUMAN Uncharacterized protein C19orf47 OS
Q9NVI7-2;Q9NVI7;Q9NVI7-3,0.12125284983458,0.0664446467676774,15,"","",ATPase family AAA domain-containing protein 3A,ATAD3A,186013049025,>sp|Q9NVI7-2|ATD3A_HUMAN Isoform 2 of ATPase family AAA domain-containing protein 3A OS=Homo sapiens GN=ATAD3A;>sp|Q9NVI7|ATD3A_HUMAN ATPase family AAA domain-containing protein 3A OS=Homo sapiens GN=ATAD3A PE=1 SV=2;>sp|Q9NVI7-3|ATD3A_HUMAN Isoform 3 of A
Q8IY37,0.121120145888611,0.0878737936859801,13,"","",Probable ATP-dependent RNA helicase DHX37,DHX37,13994453477,>sp|Q8IY37|DHX37_HUMAN Probable ATP-dependent RNA helicase DHX37 OS=Homo sapiens GN=DHX37 PE=1 SV=1
P13929;P13929-3;P13929-2,0.121085750147311,0.0395930660501198,8,"","",Beta-enolase,ENO3,3518534370,>sp|P13929|ENOB_HUMAN Beta-enolase OS=Homo sapiens GN=ENO3 PE=1 SV=5;>sp|P13929-3|ENOB_HUMAN Isoform 3 of Beta-enolase OS=Homo sapiens GN=ENO3;>sp|P13929-2|ENOB_HUMAN Isoform 2 of Beta-enolase OS=Homo sapiens GN=ENO3
Q92538-3;Q92538-2;Q92538,0.121010982276521,0.0529175183375238,7,"","",Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,GBF1,37605967917,>sp|Q92538-3|GBF1_HUMAN Isoform 3 of Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1;>sp|Q92538-2|GBF1_HUMAN Isoform 2 of Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo
Q70J99;Q70J99-3,0.120984919848962,0.043991950663072,9,"","",Protein unc-13 homolog D,UNC13D,22541029630,>sp|Q70J99|UN13D_HUMAN Protein unc-13 homolog D OS=Homo sapiens GN=UNC13D PE=1 SV=1;>sp|Q70J99-3|UN13D_HUMAN Isoform 3 of Protein unc-13 homolog D OS=Homo sapiens GN=UNC13D
Q7Z2K6,0.120936619362297,0.0649505823249126,11,"","",Endoplasmic reticulum metallopeptidase 1,ERMP1,34235444010,>sp|Q7Z2K6|ERMP1_HUMAN Endoplasmic reticulum metallopeptidase 1 OS=Homo sapiens GN=ERMP1 PE=1 SV=2
Q9Y2R4,0.120822075425473,0.0747837567075153,13,"","",Probable ATP-dependent RNA helicase DDX52,DDX52,12254859220,>sp|Q9Y2R4|DDX52_HUMAN Probable ATP-dependent RNA helicase DDX52 OS=Homo sapiens GN=DDX52 PE=1 SV=3
P46013,0.12064279673236,0.0767139060990819,15,"","",Antigen KI-67,MKI67,495392376200,>sp|P46013|KI67_HUMAN Antigen KI-67 OS=Homo sapiens GN=MKI67 PE=1 SV=2
Q5T6S3;Q5T6S3-2,0.120569588493852,0.0526135589247143,9,"","",PHD finger protein 19,PHF19,702817590,>sp|Q5T6S3|PHF19_HUMAN PHD finger protein 19 OS=Homo sapiens GN=PHF19 PE=1 SV=1;>sp|Q5T6S3-2|PHF19_HUMAN Isoform 2 of PHD finger protein 19 OS=Homo sapiens GN=PHF19
Q99996-3;Q99996-2;Q99996;Q99996-6;Q99996-5,0.120466631504346,0.0407253421968051,6,"","",A-kinase anchor protein 9,AKAP9,9881941260,>sp|Q99996-3|AKAP9_HUMAN Isoform 3 of A-kinase anchor protein 9 OS=Homo sapiens GN=AKAP9;>sp|Q99996-2|AKAP9_HUMAN Isoform 2 of A-kinase anchor protein 9 OS=Homo sapiens GN=AKAP9;>sp|Q99996|AKAP9_HUMAN A-kinase anchor protein 9 OS=Homo sapiens GN=AKAP9 PE=1
Q9P021,0.120358349988141,0.0533480296136368,9,"","",Cysteine-rich PDZ-binding protein,CRIPT,641185824,>sp|Q9P021|CRIPT_HUMAN Cysteine-rich PDZ-binding protein OS=Homo sapiens GN=CRIPT PE=1 SV=1
P42765,0.120346864496852,0.0701230857584584,15,"","","3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,214106481030,">sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=2"
Q9UBB5,0.120220552607644,0.0425216219485255,13,"","",Methyl-CpG-binding domain protein 2,MBD2,6740091430,>sp|Q9UBB5|MBD2_HUMAN Methyl-CpG-binding domain protein 2 OS=Homo sapiens GN=MBD2 PE=1 SV=1
Q9P0W2;Q9P0W2-2,0.120202497415256,0.050725153887303,12,"","",SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related,HMG20B,2497765910,>sp|Q9P0W2|HM20B_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related OS=Homo sapiens GN=HMG20B PE=1 SV=1;>sp|Q9P0W2-2|HM20B_HUMAN Isoform 2 of SWI/SNF-related matrix-associated actin-dependent regulat
O15164;O15164-2,0.120197336741121,0.0491075077297868,14,"","",Transcription intermediary factor 1-alpha,TRIM24,11135936523,>sp|O15164|TIF1A_HUMAN Transcription intermediary factor 1-alpha OS=Homo sapiens GN=TRIM24 PE=1 SV=3;>sp|O15164-2|TIF1A_HUMAN Isoform Short of Transcription intermediary factor 1-alpha OS=Homo sapiens GN=TRIM24
O14737;O14737-2,0.120155483158684,0.0794629042339548,14,"","",Programmed cell death protein 5,PDCD5,108525789300,>sp|O14737|PDCD5_HUMAN Programmed cell death protein 5 OS=Homo sapiens GN=PDCD5 PE=1 SV=3;>sp|O14737-2|PDCD5_HUMAN Isoform 2 of Programmed cell death protein 5 OS=Homo sapiens GN=PDCD5
P29317,0.120129461569525,0.0377625757033766,9,"","",Ephrin type-A receptor 2,EPHA2,85633443781,>sp|P29317|EPHA2_HUMAN Ephrin type-A receptor 2 OS=Homo sapiens GN=EPHA2 PE=1 SV=2
Q96PV6-2,0.120009705145341,0.0515451375082945,5,"","",Leukocyte receptor cluster member 8,LENG8,1896095450,>sp|Q96PV6-2|LENG8_HUMAN Isoform 2 of Leukocyte receptor cluster member 8 OS=Homo sapiens GN=LENG8
O00541;O00541-2,0.119792972773409,0.0782169549002293,15,"","",Pescadillo homolog,PES1,59902827440,>sp|O00541|PESC_HUMAN Pescadillo homolog OS=Homo sapiens GN=PES1 PE=1 SV=1;>sp|O00541-2|PESC_HUMAN Isoform 2 of Pescadillo homolog OS=Homo sapiens GN=PES1
Q9HC21-2;Q9HC21,0.119712785443122,0.0407983445878497,5,"","",Mitochondrial thiamine pyrophosphate carrier,SLC25A19,3761439818,>sp|Q9HC21-2|TPC_HUMAN Isoform 2 of Mitochondrial thiamine pyrophosphate carrier OS=Homo sapiens GN=SLC25A19;>sp|Q9HC21|TPC_HUMAN Mitochondrial thiamine pyrophosphate carrier OS=Homo sapiens GN=SLC25A19 PE=1 SV=1
Q9H0A0;Q9H0A0-2,0.119712689816493,0.0848863678127752,15,"","",N-acetyltransferase 10,NAT10,170188141500,>sp|Q9H0A0|NAT10_HUMAN N-acetyltransferase 10 OS=Homo sapiens GN=NAT10 PE=1 SV=2;>sp|Q9H0A0-2|NAT10_HUMAN Isoform 2 of N-acetyltransferase 10 OS=Homo sapiens GN=NAT10
Q9NWB6,0.119577794694692,0.0411808635391084,12,"","",Arginine and glutamate-rich protein 1,ARGLU1,13800447488,>sp|Q9NWB6|ARGL1_HUMAN Arginine and glutamate-rich protein 1 OS=Homo sapiens GN=ARGLU1 PE=1 SV=1
Q8NCD3;Q8NCD3-3;Q8NCD3-2,0.11939482547771,0.03849147533436,7,"","",Holliday junction recognition protein,HJURP,1737052470,>sp|Q8NCD3|HJURP_HUMAN Holliday junction recognition protein OS=Homo sapiens GN=HJURP PE=1 SV=2;>sp|Q8NCD3-3|HJURP_HUMAN Isoform 3 of Holliday junction recognition protein OS=Homo sapiens GN=HJURP;>sp|Q8NCD3-2|HJURP_HUMAN Isoform 2 of Holliday junction rec
Q02218;Q02218-2,0.119391453270896,0.0654363466825951,15,"","","2-oxoglutarate dehydrogenase, mitochondrial",OGDH,149174952760,">sp|Q02218|ODO1_HUMAN 2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=OGDH PE=1 SV=3;>sp|Q02218-2|ODO1_HUMAN Isoform 2 of 2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=OGDH"
Q96EK9,0.119387715552276,0.0407388999638115,7,"","",Protein KTI12 homolog,KTI12,5047865710,>sp|Q96EK9|KTI12_HUMAN Protein KTI12 homolog OS=Homo sapiens GN=KTI12 PE=1 SV=1
