"Majority.protein.IDs","Mean RF score","St Dev of score","Feature_count","Used_for_positive_training","Training_label","Protein.names","Gene.names","Summed_intensities","Fasta.headers"
"Q8IU85;Q8IU85-2",0.232622223214755,0.03452476538173356,92,,,"Calcium/calmodulin-dependent protein kinase type 1D","CAMK1D",1.563704745E9,">sp|Q8IU85|KCC1D_HUMAN Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens GN=CAMK1D PE=1 SV=1;>sp|Q8IU85-2|KCC1D_HUMAN Isoform 2 of Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens GN=CAMK1D"
"O15054-1;O15054",0.23255862675096242,0.03542715686133418,98,,,"Lysine-specific demethylase 6B","KDM6B",1.759290197E9,">sp|O15054-1|KDM6B_HUMAN Isoform 1 of Lysine-specific demethylase 6B OS=Homo sapiens GN=KDM6B;>sp|O15054|KDM6B_HUMAN Lysine-specific demethylase 6B OS=Homo sapiens GN=KDM6B PE=1 SV=4"
"Q15061",0.23252920292468213,0.04203996368743771,216,,,"WD repeat-containing protein 43","WDR43",3.074010036E10,">sp|Q15061|WDR43_HUMAN WD repeat-containing protein 43 OS=Homo sapiens GN=WDR43 PE=1 SV=3"
"Q9NSK0;Q9NSK0-5;Q9NSK0-4",0.23252793130136776,0.03498127322322635,100,,,"Kinesin light chain 4","KLC4",4.83630775E9,">sp|Q9NSK0|KLC4_HUMAN Kinesin light chain 4 OS=Homo sapiens GN=KLC4 PE=1 SV=3;>sp|Q9NSK0-5|KLC4_HUMAN Isoform 5 of Kinesin light chain 4 OS=Homo sapiens GN=KLC4;>sp|Q9NSK0-4|KLC4_HUMAN Isoform 4 of Kinesin light chain 4 OS=Homo sapiens GN=KLC4"
"Q9UJV9",0.23245556462840716,0.05897849610636993,214,,,"Probable ATP-dependent RNA helicase DDX41","DDX41",1.713907622E10,">sp|Q9UJV9|DDX41_HUMAN Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens GN=DDX41 PE=1 SV=2"
"Q12965",0.23245535504684298,0.0456709161346779,208,,,"Unconventional myosin-Ie","MYO1E",6.275034804E10,">sp|Q12965|MYO1E_HUMAN Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2"
"Q9BR61",0.23243545001931804,0.025891891349291936,100,,,"Acyl-CoA-binding domain-containing protein 6","ACBD6",1.999142103E9,">sp|Q9BR61|ACBD6_HUMAN Acyl-CoA-binding domain-containing protein 6 OS=Homo sapiens GN=ACBD6 PE=1 SV=1"
"Q01995",0.23238073589260527,0.040046791317142415,113,,,"Transgelin","TAGLN",4.5658697383E11,">sp|Q01995|TAGL_HUMAN Transgelin OS=Homo sapiens GN=TAGLN PE=1 SV=4"
"Q8WYP5;Q8WYP5-3;Q8WYP5-2",0.23230603366940158,0.05071733665377455,185,,,"Protein ELYS","AHCTF1",8.230531948E10,">sp|Q8WYP5|ELYS_HUMAN Protein ELYS OS=Homo sapiens GN=AHCTF1 PE=1 SV=3;>sp|Q8WYP5-3|ELYS_HUMAN Isoform 3 of Protein ELYS OS=Homo sapiens GN=AHCTF1;>sp|Q8WYP5-2|ELYS_HUMAN Isoform 2 of Protein ELYS OS=Homo sapiens GN=AHCTF1"
"Q8IWX8",0.23225658038204727,0.07037033353940161,249,,,"Calcium homeostasis endoplasmic reticulum protein","CHERP",4.020912963E10,">sp|Q8IWX8|CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens GN=CHERP PE=1 SV=3"
"Q6DKI1;Q6DKI1-2",0.23213878374325722,0.05942213335251827,217,,,"60S ribosomal protein L7-like 1","RPL7L1",2.346167309E10,">sp|Q6DKI1|RL7L_HUMAN 60S ribosomal protein L7-like 1 OS=Homo sapiens GN=RPL7L1 PE=1 SV=1;>sp|Q6DKI1-2|RL7L_HUMAN Isoform 2 of 60S ribosomal protein L7-like 1 OS=Homo sapiens GN=RPL7L1"
"P63173",0.23210600864437622,0.05583134023624147,258,,,"60S ribosomal protein L38","RPL38",1.7766760495E11,">sp|P63173|RL38_HUMAN 60S ribosomal protein L38 OS=Homo sapiens GN=RPL38 PE=1 SV=2"
"A6NDU8",0.23204323552778733,0.037424233492314954,183,,,"UPF0600 protein C5orf51","C5orf51",4.123172719E9,">sp|A6NDU8|CE051_HUMAN UPF0600 protein C5orf51 OS=Homo sapiens GN=C5orf51 PE=1 SV=1"
"Q9BQ49",0.231929017315866,0.021875092981118782,58,,,"Small integral membrane protein 7","SMIM7",6.9958616E8,">sp|Q9BQ49|SMIM7_HUMAN Small integral membrane protein 7 OS=Homo sapiens GN=SMIM7 PE=1 SV=2"
"Q9Y5X1",0.2319211884107786,0.03063334221225584,195,,,"Sorting nexin-9","SNX9",3.0707682757E10,">sp|Q9Y5X1|SNX9_HUMAN Sorting nexin-9 OS=Homo sapiens GN=SNX9 PE=1 SV=1"
"P56181-2",0.23187334143074703,0.05111074262165823,182,,,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial","NDUFV3",2.314103773E10,">sp|P56181-2|NDUV3_HUMAN Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens GN=NDUFV3"
"P53675;P53675-2",0.2318559707800058,0.019537305485044093,118,,,"Clathrin heavy chain 2","CLTCL1",2.988116547E9,">sp|P53675|CLH2_HUMAN Clathrin heavy chain 2 OS=Homo sapiens GN=CLTCL1 PE=1 SV=2;>sp|P53675-2|CLH2_HUMAN Isoform 2 of Clathrin heavy chain 2 OS=Homo sapiens GN=CLTCL1"
"Q5VUA4",0.2317533762445887,0.03406332588954539,132,,,"Zinc finger protein 318","ZNF318",6.47602155E9,">sp|Q5VUA4|ZN318_HUMAN Zinc finger protein 318 OS=Homo sapiens GN=ZNF318 PE=1 SV=2"
"P55061",0.23169892053941266,0.02935149349292879,117,,,"Bax inhibitor 1","TMBIM6",2.14372907E9,">sp|P55061|BI1_HUMAN Bax inhibitor 1 OS=Homo sapiens GN=TMBIM6 PE=1 SV=2"
"Q9ULH1;Q9ULH1-2",0.23169033226362465,0.03810085319322479,159,,,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1","ASAP1",7.30923004E9,">sp|Q9ULH1|ASAP1_HUMAN Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens GN=ASAP1 PE=1 SV=4;>sp|Q9ULH1-2|ASAP1_HUMAN Isoform 1 of Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens GN"
"Q7L3T8",0.2316019481717125,0.037400817966724,99,,,"Probable proline--tRNA ligase, mitochondrial","PARS2",7.7311175E8,">sp|Q7L3T8|SYPM_HUMAN Probable proline--tRNA ligase, mitochondrial OS=Homo sapiens GN=PARS2 PE=1 SV=1"
"O76054;O76054-4;O76054-5",0.23159485872852312,0.030793443978942996,73,,,"SEC14-like protein 2","SEC14L2",1.560827581E10,">sp|O76054|S14L2_HUMAN SEC14-like protein 2 OS=Homo sapiens GN=SEC14L2 PE=1 SV=1;>sp|O76054-4|S14L2_HUMAN Isoform 2 of SEC14-like protein 2 OS=Homo sapiens GN=SEC14L2;>sp|O76054-5|S14L2_HUMAN Isoform 3 of SEC14-like protein 2 OS=Homo sapiens GN=SEC14L2"
"P15144",0.23151974858412913,0.04190768534269303,108,,,"Aminopeptidase N","ANPEP",6.22835430965E11,">sp|P15144|AMPN_HUMAN Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4"
"Q5HYK3",0.23128245153335789,0.027491692391149798,156,,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial","COQ5",5.68959104E9,">sp|Q5HYK3|COQ5_HUMAN 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Homo sapiens GN=COQ5 PE=1 SV=2"
"Q9H867;Q9H867-5;Q9H867-1",0.2312350412457387,0.02960841648589593,62,,,"Protein-lysine methyltransferase METTL21D","VCPKMT",8.5603228E7,">sp|Q9H867|MT21D_HUMAN Protein-lysine methyltransferase METTL21D OS=Homo sapiens GN=VCPKMT PE=1 SV=2;>sp|Q9H867-5|MT21D_HUMAN Isoform 5 of Protein-lysine methyltransferase METTL21D OS=Homo sapiens GN=VCPKMT;>sp|Q9H867-1|MT21D_HUMAN Isoform 1 of Protein-lys"
"P17812;P17812-2",0.23118251239006032,0.04641866003095578,275,,,"CTP synthase 1","CTPS1",2.285473697E11,">sp|P17812|PYRG1_HUMAN CTP synthase 1 OS=Homo sapiens GN=CTPS1 PE=1 SV=2;>sp|P17812-2|PYRG1_HUMAN Isoform 2 of CTP synthase 1 OS=Homo sapiens GN=CTPS1"
"Q96KP4;Q96KP4-2",0.23118086329566348,0.041495443218788265,286,,,"Cytosolic non-specific dipeptidase","CNDP2",2.5015705048E11,">sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2 PE=1 SV=2;>sp|Q96KP4-2|CNDP2_HUMAN Isoform 2 of Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2"
"Q2TAZ0;Q2TAZ0-3",0.2311027203334392,0.03393544740808249,104,,,"Autophagy-related protein 2 homolog A","ATG2A",1.853382902E9,">sp|Q2TAZ0|ATG2A_HUMAN Autophagy-related protein 2 homolog A OS=Homo sapiens GN=ATG2A PE=1 SV=3;>sp|Q2TAZ0-3|ATG2A_HUMAN Isoform 2 of Autophagy-related protein 2 homolog A OS=Homo sapiens GN=ATG2A"
"Q6IN85;Q6IN85-2;Q6IN85-4;Q6IN85-5",0.23103442680130762,0.06544571507843887,234,,,"Serine/threonine-protein phosphatase 4 regulatory subunit 3A","SMEK1",2.092639364E10,">sp|Q6IN85|P4R3A_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens GN=SMEK1 PE=1 SV=1;>sp|Q6IN85-2|P4R3A_HUMAN Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens GN=SMEK1;>sp|Q6IN85-4|"
"P13674-2;P13674-3",0.23102916147020236,0.032238794293478576,222,,,"Prolyl 4-hydroxylase subunit alpha-1","P4HA1",5.900983606E10,">sp|P13674-2|P4HA1_HUMAN Isoform 2 of Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens GN=P4HA1;>sp|P13674-3|P4HA1_HUMAN Isoform 3 of Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens GN=P4HA1"
"P21291",0.2310145034282263,0.043062982120769464,284,,,"Cysteine and glycine-rich protein 1","CSRP1",3.8449728303E11,">sp|P21291|CSRP1_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3"
"Q63HN8-4;Q63HN8",0.23094720774505345,0.030622171403588756,239,,,"E3 ubiquitin-protein ligase RNF213","RNF213",5.626640081E10,">sp|Q63HN8-4|RN213_HUMAN Isoform 2 of E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213;>sp|Q63HN8|RN213_HUMAN E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=3"
"Q16527",0.23085350146329323,0.03365349865651484,78,,,"Cysteine and glycine-rich protein 2","CSRP2",1.030204208E10,">sp|Q16527|CSRP2_HUMAN Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3"
"P12277",0.23068456913422142,0.03403023877001361,188,,,"Creatine kinase B-type","CKB",1.2494499609E11,">sp|P12277|KCRB_HUMAN Creatine kinase B-type OS=Homo sapiens GN=CKB PE=1 SV=1"
"P55145",0.23062429644915805,0.03595276964570874,216,,,"Mesencephalic astrocyte-derived neurotrophic factor","MANF",1.2789612171E11,">sp|P55145|MANF_HUMAN Mesencephalic astrocyte-derived neurotrophic factor OS=Homo sapiens GN=MANF PE=1 SV=3"
"Q14137;Q14137-2",0.23051408986779467,0.0704712455278205,234,,,"Ribosome biogenesis protein BOP1","BOP1",2.875698846E10,">sp|Q14137|BOP1_HUMAN Ribosome biogenesis protein BOP1 OS=Homo sapiens GN=BOP1 PE=1 SV=2;>sp|Q14137-2|BOP1_HUMAN Isoform 2 of Ribosome biogenesis protein BOP1 OS=Homo sapiens GN=BOP1"
"Q9NUV9",0.23036188174952463,0.02205377533366185,65,,,"GTPase IMAP family member 4","GIMAP4",8.09676414E10,">sp|Q9NUV9|GIMA4_HUMAN GTPase IMAP family member 4 OS=Homo sapiens GN=GIMAP4 PE=1 SV=1"
"Q7Z5R6",0.23029461729612613,0.035321766771180534,120,,,"Amyloid beta A4 precursor protein-binding family B member 1-interacting protein","APBB1IP",5.71933134E9,">sp|Q7Z5R6|AB1IP_HUMAN Amyloid beta A4 precursor protein-binding family B member 1-interacting protein OS=Homo sapiens GN=APBB1IP PE=1 SV=1"
"Q13123",0.2302670299388173,0.0571645517378529,239,,,"Protein Red","IK",3.150899545E10,">sp|Q13123|RED_HUMAN Protein Red OS=Homo sapiens GN=IK PE=1 SV=3"
"Q99584",0.23016077380205996,0.03463503294564423,140,,,"Protein S100-A13","S100A13",1.48891619738E11,">sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens GN=S100A13 PE=1 SV=1"
"Q9H2C0",0.23010919444386166,0.02811931685275537,158,,,"Gigaxonin","GAN",5.04455712E9,">sp|Q9H2C0|GAN_HUMAN Gigaxonin OS=Homo sapiens GN=GAN PE=1 SV=1"
"Q96HW7;Q96HW7-2",0.23010142933835437,0.0576114516008434,179,,,"Integrator complex subunit 4","INTS4",6.29833383E9,">sp|Q96HW7|INT4_HUMAN Integrator complex subunit 4 OS=Homo sapiens GN=INTS4 PE=1 SV=2;>sp|Q96HW7-2|INT4_HUMAN Isoform 2 of Integrator complex subunit 4 OS=Homo sapiens GN=INTS4"
"Q8N1N4;Q8N1N4-2",0.23006345118348517,0.04616713383477501,117,,,"Keratin, type II cytoskeletal 78","KRT78",4.172308674E9,">sp|Q8N1N4|K2C78_HUMAN Keratin, type II cytoskeletal 78 OS=Homo sapiens GN=KRT78 PE=2 SV=2;>sp|Q8N1N4-2|K2C78_HUMAN Isoform 2 of Keratin, type II cytoskeletal 78 OS=Homo sapiens GN=KRT78"
"Q96FQ6",0.230032877781718,0.03664385573182614,133,,,"Protein S100-A16","S100A16",1.41209542687E11,">sp|Q96FQ6|S10AG_HUMAN Protein S100-A16 OS=Homo sapiens GN=S100A16 PE=1 SV=1"
"Q9HAN9",0.22996149398100163,0.023637590759380767,108,,,"Nicotinamide mononucleotide adenylyltransferase 1","NMNAT1",6.5959503E9,">sp|Q9HAN9|NMNA1_HUMAN Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 OS=Homo sapiens GN=NMNAT1 PE=1 SV=1"
"Q8WWX9",0.22992753868842086,0.03352184977124476,55,,,"Selenoprotein M","SELM",1.21926371E9,">sp|Q8WWX9|SELM_HUMAN Selenoprotein M OS=Homo sapiens GN=SELM PE=1 SV=3"
"P48509",0.22987467994738225,0.03911764445130487,85,,,"CD151 antigen","CD151",2.3055259437E10,">sp|P48509|CD151_HUMAN CD151 antigen OS=Homo sapiens GN=CD151 PE=1 SV=3"
"Q9UI08-2;Q9UI08-3",0.22975000627596714,0.03534029684563288,81,,,"Ena/VASP-like protein","EVL",7.8814584E8,">sp|Q9UI08-2|EVL_HUMAN Isoform 1 of Ena/VASP-like protein OS=Homo sapiens GN=EVL;>sp|Q9UI08-3|EVL_HUMAN Isoform 3 of Ena/VASP-like protein OS=Homo sapiens GN=EVL"
"P53801",0.22972022748702958,0.03535802160604866,78,,,"Pituitary tumor-transforming gene 1 protein-interacting protein","PTTG1IP",7.50589197E9,">sp|P53801|PTTG_HUMAN Pituitary tumor-transforming gene 1 protein-interacting protein OS=Homo sapiens GN=PTTG1IP PE=1 SV=1"
"Q86VP1-2;Q86VP1;Q86VP1-3",0.2297167806909379,0.044980094800138364,126,,,"Tax1-binding protein 1","TAX1BP1",5.10047408E9,">sp|Q86VP1-2|TAXB1_HUMAN Isoform 2 of Tax1-binding protein 1 OS=Homo sapiens GN=TAX1BP1;>sp|Q86VP1|TAXB1_HUMAN Tax1-binding protein 1 OS=Homo sapiens GN=TAX1BP1 PE=1 SV=2;>sp|Q86VP1-3|TAXB1_HUMAN Isoform 3 of Tax1-binding protein 1 OS=Homo sapiens GN=TAX1B"
"Q12931;Q12931-2",0.2296316997627016,0.051385349122474146,268,,,"Heat shock protein 75 kDa, mitochondrial","TRAP1",5.2785840647E11,">sp|Q12931|TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3;>sp|Q12931-2|TRAP1_HUMAN Isoform 2 of Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1"
"O43818",0.22955885822090327,0.03956206824654602,192,,,"U3 small nucleolar RNA-interacting protein 2","RRP9",2.1922579102E10,">sp|O43818|U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens GN=RRP9 PE=1 SV=1"
"Q9UJX3;Q9UJX3-2",0.22947821351629447,0.054704593874924566,207,,,"Anaphase-promoting complex subunit 7","ANAPC7",1.5965981563E10,">sp|Q9UJX3|APC7_HUMAN Anaphase-promoting complex subunit 7 OS=Homo sapiens GN=ANAPC7 PE=1 SV=4;>sp|Q9UJX3-2|APC7_HUMAN Isoform 2 of Anaphase-promoting complex subunit 7 OS=Homo sapiens GN=ANAPC7"
"Q99757",0.2293735364636381,0.0290092240678581,98,,,"Thioredoxin, mitochondrial","TXN2",8.695603675E9,">sp|Q99757|THIOM_HUMAN Thioredoxin, mitochondrial OS=Homo sapiens GN=TXN2 PE=1 SV=2"
"Q92896;Q92896-2;Q92896-3",0.22930443899999112,0.031035400059151255,250,,,"Golgi apparatus protein 1","GLG1",2.3054415775E11,">sp|Q92896|GSLG1_HUMAN Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2;>sp|Q92896-2|GSLG1_HUMAN Isoform 2 of Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1;>sp|Q92896-3|GSLG1_HUMAN Isoform 3 of Golgi apparatus protein 1 OS=Homo sapiens GN=GL"
"Q6PJI9;Q6PJI9-3;Q6PJI9-2",0.22928581835196785,0.02749485682699004,108,,,"WD repeat-containing protein 59","WDR59",1.241938383E9,">sp|Q6PJI9|WDR59_HUMAN WD repeat-containing protein 59 OS=Homo sapiens GN=WDR59 PE=1 SV=2;>sp|Q6PJI9-3|WDR59_HUMAN Isoform 3 of WD repeat-containing protein 59 OS=Homo sapiens GN=WDR59;>sp|Q6PJI9-2|WDR59_HUMAN Isoform 2 of WD repeat-containing protein 59 O"
"Q96KA5-2;Q96KA5",0.22926410019350701,0.025778695821897495,146,,,"Cleft lip and palate transmembrane protein 1-like protein","CLPTM1L",1.1802788706E10,">sp|Q96KA5-2|CLP1L_HUMAN Isoform 2 of Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens GN=CLPTM1L;>sp|Q96KA5|CLP1L_HUMAN Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens GN=CLPTM1L PE=1 SV=1"
"Q9NTI5-2;Q9NTI5",0.22925584385501596,0.07215009939187278,252,,,"Sister chromatid cohesion protein PDS5 homolog B","PDS5B",1.6551745169E11,">sp|Q9NTI5-2|PDS5B_HUMAN Isoform 2 of Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens GN=PDS5B;>sp|Q9NTI5|PDS5B_HUMAN Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens GN=PDS5B PE=1 SV=1"
"Q9UJ83-2;Q9UJ83;Q9UJ83-4;Q9UJ83-3",0.2292220504016019,0.05064905275630885,150,,,"2-hydroxyacyl-CoA lyase 1","HACL1",5.58760406E9,">sp|Q9UJ83-2|HACL1_HUMAN Isoform 2 of 2-hydroxyacyl-CoA lyase 1 OS=Homo sapiens GN=HACL1;>sp|Q9UJ83|HACL1_HUMAN 2-hydroxyacyl-CoA lyase 1 OS=Homo sapiens GN=HACL1 PE=1 SV=2;>sp|Q9UJ83-4|HACL1_HUMAN Isoform 4 of 2-hydroxyacyl-CoA lyase 1 OS=Homo sapiens GN="
"O43566",0.22908995652389064,0.037910711766541184,82,,,"Regulator of G-protein signaling 14","RGS14",9.2374415E8,">sp|O43566|RGS14_HUMAN Regulator of G-protein signaling 14 OS=Homo sapiens GN=RGS14 PE=1 SV=4"
"Q92945",0.22900834349509125,0.07116027037656016,292,,,"Far upstream element-binding protein 2","KHSRP",6.089405074E11,">sp|Q92945|FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4"
"Q96IQ9-2;Q96IQ9",0.2289976124572041,0.03830215078139931,55,,,"Zinc finger protein 414","ZNF414",2.0567481E7,">sp|Q96IQ9-2|ZN414_HUMAN Isoform 2 of Zinc finger protein 414 OS=Homo sapiens GN=ZNF414;>sp|Q96IQ9|ZN414_HUMAN Zinc finger protein 414 OS=Homo sapiens GN=ZNF414 PE=1 SV=2"
"Q8IXL7-2;Q8IXL7",0.22894638878767215,0.038975521207138826,61,,,"Methionine-R-sulfoxide reductase B3","MSRB3",2.24855823E9,">sp|Q8IXL7-2|MSRB3_HUMAN Isoform 2 of Methionine-R-sulfoxide reductase B3 OS=Homo sapiens GN=MSRB3;>sp|Q8IXL7|MSRB3_HUMAN Methionine-R-sulfoxide reductase B3 OS=Homo sapiens GN=MSRB3 PE=1 SV=2"
"P63027",0.2288833964635962,0.03090105400578185,94,,,"Vesicle-associated membrane protein 2","VAMP2",1.81303601E9,">sp|P63027|VAMP2_HUMAN Vesicle-associated membrane protein 2 OS=Homo sapiens GN=VAMP2 PE=1 SV=3"
"A1L188",0.2288611877702778,0.028631687655252334,67,,,"Uncharacterized protein C17orf89","C17orf89",8.2390801E7,">sp|A1L188|CQ089_HUMAN Uncharacterized protein C17orf89 OS=Homo sapiens GN=C17orf89 PE=4 SV=1"
"Q12849;Q12849-5",0.2288590234986993,0.06802793963515039,232,,,"G-rich sequence factor 1","GRSF1",5.5849985014E10,">sp|Q12849|GRSF1_HUMAN G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1 PE=1 SV=3;>sp|Q12849-5|GRSF1_HUMAN Isoform 2 of G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1"
"Q9NQT4",0.2288015233164219,0.0294295818807677,178,,,"Exosome complex component RRP46","EXOSC5",9.28106928E9,">sp|Q9NQT4|EXOS5_HUMAN Exosome complex component RRP46 OS=Homo sapiens GN=EXOSC5 PE=1 SV=1"
"Q6XQN6;Q6XQN6-2;Q6XQN6-3",0.22877579877141888,0.031187595115437262,185,,,"Nicotinate phosphoribosyltransferase","NAPRT",2.493799713E10,">sp|Q6XQN6|PNCB_HUMAN Nicotinate phosphoribosyltransferase OS=Homo sapiens GN=NAPRT PE=1 SV=2;>sp|Q6XQN6-2|PNCB_HUMAN Isoform 2 of Nicotinate phosphoribosyltransferase OS=Homo sapiens GN=NAPRT;>sp|Q6XQN6-3|PNCB_HUMAN Isoform 3 of Nicotinate phosphoribosylt"
"P16435",0.22854535471564633,0.0484470776922331,262,,,"NADPH--cytochrome P450 reductase","POR",8.873003488E10,">sp|P16435|NCPR_HUMAN NADPH--cytochrome P450 reductase OS=Homo sapiens GN=POR PE=1 SV=2"
"P30038;P30038-2;P30038-3",0.2285190068485407,0.04491097365156886,219,,,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","ALDH4A1",3.241406033E10,">sp|P30038|AL4A1_HUMAN Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens GN=ALDH4A1 PE=1 SV=3;>sp|P30038-2|AL4A1_HUMAN Isoform 2 of Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens GN=ALDH4A1;>sp|P3003"
"Q13017-2;Q13017",0.22843257613282078,0.03005200817868133,91,,,"Rho GTPase-activating protein 5","ARHGAP5",2.187330288E9,">sp|Q13017-2|RHG05_HUMAN Isoform 2 of Rho GTPase-activating protein 5 OS=Homo sapiens GN=ARHGAP5;>sp|Q13017|RHG05_HUMAN Rho GTPase-activating protein 5 OS=Homo sapiens GN=ARHGAP5 PE=1 SV=2"
"Q9NSI8;Q9NSI8-3",0.22833692573643052,0.03208996585363179,48,,,"SAM domain-containing protein SAMSN-1","SAMSN1",2.3404542E8,">sp|Q9NSI8|SAMN1_HUMAN SAM domain-containing protein SAMSN-1 OS=Homo sapiens GN=SAMSN1 PE=1 SV=1;>sp|Q9NSI8-3|SAMN1_HUMAN Isoform 3 of SAM domain-containing protein SAMSN-1 OS=Homo sapiens GN=SAMSN1"
"Q9Y312",0.2283249290258215,0.055749941123436134,158,,,"Protein AAR2 homolog","AAR2",5.710604868E9,">sp|Q9Y312|AAR2_HUMAN Protein AAR2 homolog OS=Homo sapiens GN=AAR2 PE=1 SV=2"
"O00329",0.22831373434291982,0.03852571957628167,117,,,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","PIK3CD",3.71105873E9,">sp|O00329|PK3CD_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform OS=Homo sapiens GN=PIK3CD PE=1 SV=2"
"Q9HCE0;Q9HCE0-2",0.22822019229388868,0.02742355052869103,125,,,"Ectopic P granules protein 5 homolog","EPG5",1.503128407E9,">sp|Q9HCE0|EPG5_HUMAN Ectopic P granules protein 5 homolog OS=Homo sapiens GN=EPG5 PE=2 SV=2;>sp|Q9HCE0-2|EPG5_HUMAN Isoform 2 of Ectopic P granules protein 5 homolog OS=Homo sapiens GN=EPG5"
"P48595",0.22817402182240462,0.03314486939269487,85,,,"Serpin B10","SERPINB10",3.64295765E9,">sp|P48595|SPB10_HUMAN Serpin B10 OS=Homo sapiens GN=SERPINB10 PE=1 SV=1"
"Q8WUX9",0.2281342579328786,0.02978317264016156,114,,,"Charged multivesicular body protein 7","CHMP7",5.808334497E9,">sp|Q8WUX9|CHMP7_HUMAN Charged multivesicular body protein 7 OS=Homo sapiens GN=CHMP7 PE=1 SV=1"
"Q6DKJ4",0.22808525346318714,0.024861213746744357,107,,,"Nucleoredoxin","NXN",1.8730191592E10,">sp|Q6DKJ4|NXN_HUMAN Nucleoredoxin OS=Homo sapiens GN=NXN PE=1 SV=2"
"Q96P11-2;Q96P11;Q96P11-4;Q96P11-5",0.22798076496480055,0.05040977357505421,185,,,"Probable 28S rRNA (cytosine-C(5))-methyltransferase","NSUN5",1.0217108437E10,">sp|Q96P11-2|NSUN5_HUMAN Isoform 2 of Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Homo sapiens GN=NSUN5;>sp|Q96P11|NSUN5_HUMAN Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Homo sapiens GN=NSUN5 PE=1 SV=2;>sp|Q96P11-4|NSUN5_HUMAN Isofor"
"P54098",0.22792353447327557,0.029898895764581806,92,,,"DNA polymerase subunit gamma-1","POLG",4.354005316E9,">sp|P54098|DPOG1_HUMAN DNA polymerase subunit gamma-1 OS=Homo sapiens GN=POLG PE=1 SV=1"
"O94885",0.2278904828657354,0.0288134708563527,85,,,"SAM and SH3 domain-containing protein 1","SASH1",1.16071522E9,">sp|O94885|SASH1_HUMAN SAM and SH3 domain-containing protein 1 OS=Homo sapiens GN=SASH1 PE=1 SV=3"
"Q9Y613",0.2278748305029252,0.04307306073135656,209,,,"FH1/FH2 domain-containing protein 1","FHOD1",3.3468579645E10,">sp|Q9Y613|FHOD1_HUMAN FH1/FH2 domain-containing protein 1 OS=Homo sapiens GN=FHOD1 PE=1 SV=3"
