Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q14457,0.143231437389591,0.0533964672494829,7,"","",Beclin-1,BECN1,2561184060,>sp|Q14457|BECN1_HUMAN Beclin-1 OS=Homo sapiens GN=BECN1 PE=1 SV=2
Q96IV0-2,0.143158512393937,0.0542605995673016,7,"","",Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,NGLY1,4278449200,>sp|Q96IV0-2|NGLY1_HUMAN Isoform 2 of Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Homo sapiens GN=NGLY1
Q8TDN6,0.143066954752454,0.0855726331600235,14,"","",Ribosome biogenesis protein BRX1 homolog,BRIX1,156352199400,>sp|Q8TDN6|BRX1_HUMAN Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens GN=BRIX1 PE=1 SV=2
P10321,0.143048873791979,0.0533645685704594,9,"","","HLA class I histocompatibility antigen, Cw-7 alpha chain",HLA-C,17312789900,">sp|P10321|1C07_HUMAN HLA class I histocompatibility antigen, Cw-7 alpha chain OS=Homo sapiens GN=HLA-C PE=1 SV=3"
Q9H0P0-1,0.142880845125347,0.0663314273870937,8,"","",Cytosolic 5-nucleotidase 3A,NT5C3A,7538194220,>sp|Q9H0P0-1|5NT3A_HUMAN Isoform 1 of Cytosolic 5-nucleotidase 3A OS=Homo sapiens GN=NT5C3A
P63172,0.142879199603105,0.0680775935890288,9,"","",Dynein light chain Tctex-type 1,DYNLT1,44150823738,>sp|P63172|DYLT1_HUMAN Dynein light chain Tctex-type 1 OS=Homo sapiens GN=DYNLT1 PE=1 SV=1
A5YKK6;A5YKK6-2;A5YKK6-3;A5YKK6-4,0.142795043710674,0.0741718572824037,14,"","",CCR4-NOT transcription complex subunit 1,CNOT1,74162507755,>sp|A5YKK6|CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2;>sp|A5YKK6-2|CNOT1_HUMAN Isoform 2 of CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1;>sp|A5YKK6-3|CNOT1_HUMAN Isoform 3 of CCR4-NOT transc
P14209;P14209-3;P14209-2,0.142708450820077,0.0645497558908617,7,"","",CD99 antigen,CD99,7512231622,>sp|P14209|CD99_HUMAN CD99 antigen OS=Homo sapiens GN=CD99 PE=1 SV=1;>sp|P14209-3|CD99_HUMAN Isoform 3 of CD99 antigen OS=Homo sapiens GN=CD99;>sp|P14209-2|CD99_HUMAN Isoform II of CD99 antigen OS=Homo sapiens GN=CD99
P53611,0.142588835551615,0.0420158464180345,10,"","",Geranylgeranyl transferase type-2 subunit beta,RABGGTB,10886782820,>sp|P53611|PGTB2_HUMAN Geranylgeranyl transferase type-2 subunit beta OS=Homo sapiens GN=RABGGTB PE=1 SV=2
Q969E2-2;Q969E2;Q969E2-3,0.142381738987237,0.0595405235397624,5,"","",Secretory carrier-associated membrane protein 4,SCAMP4,3894634112,>sp|Q969E2-2|SCAM4_HUMAN Isoform 2 of Secretory carrier-associated membrane protein 4 OS=Homo sapiens GN=SCAMP4;>sp|Q969E2|SCAM4_HUMAN Secretory carrier-associated membrane protein 4 OS=Homo sapiens GN=SCAMP4 PE=2 SV=1;>sp|Q969E2-3|SCAM4_HUMAN Isoform 3 of
P29401;P29401-2,0.142375216815761,0.0570875753820314,15,"","",Transketolase,TKT,3457264376000,>sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3;>sp|P29401-2|TKT_HUMAN Isoform 2 of Transketolase OS=Homo sapiens GN=TKT
P57737-3,0.1423458739856,0.067333747218594,12,"","",Coronin-7,CORO7,42752153250,>sp|P57737-3|CORO7_HUMAN Isoform 3 of Coronin-7 OS=Homo sapiens GN=CORO7
Q53H82,0.142253850850282,0.0716878528810997,11,"","",Beta-lactamase-like protein 2,LACTB2,30278570941,>sp|Q53H82|LACB2_HUMAN Beta-lactamase-like protein 2 OS=Homo sapiens GN=LACTB2 PE=1 SV=2
P62380,0.141942942175265,0.0618702797891701,8,"","",TATA box-binding protein-like protein 1,TBPL1,2705527640,>sp|P62380|TBPL1_HUMAN TATA box-binding protein-like protein 1 OS=Homo sapiens GN=TBPL1 PE=1 SV=1
Q5K651,0.141899972228823,0.0602427384001987,8,"","",Sterile alpha motif domain-containing protein 9,SAMD9,3713978528,>sp|Q5K651|SAMD9_HUMAN Sterile alpha motif domain-containing protein 9 OS=Homo sapiens GN=SAMD9 PE=1 SV=1
A0FGR8-2;A0FGR8;A0FGR8-4,0.141848869262531,0.0685198724960643,12,"","",Extended synaptotagmin-2,ESYT2,55057988850,>sp|A0FGR8-2|ESYT2_HUMAN Isoform 2 of Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2;>sp|A0FGR8|ESYT2_HUMAN Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1;>sp|A0FGR8-4|ESYT2_HUMAN Isoform 4 of Extended synaptotagmin-2 OS=Homo sapiens GN=ESY
P56556,0.141769745729414,0.0540776260689032,9,"","",NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,NDUFA6,40918600750,>sp|P56556|NDUA6_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens GN=NDUFA6 PE=1 SV=3
Q149N8;Q149N8-4,0.141628010957709,0.0536905627657181,8,"","",E3 ubiquitin-protein ligase SHPRH,SHPRH,4503068860,>sp|Q149N8|SHPRH_HUMAN E3 ubiquitin-protein ligase SHPRH OS=Homo sapiens GN=SHPRH PE=1 SV=2;>sp|Q149N8-4|SHPRH_HUMAN Isoform 3 of E3 ubiquitin-protein ligase SHPRH OS=Homo sapiens GN=SHPRH
Q9NXG2,0.141617781907325,0.0671796408900873,13,"","",THUMP domain-containing protein 1,THUMPD1,30187339362,>sp|Q9NXG2|THUM1_HUMAN THUMP domain-containing protein 1 OS=Homo sapiens GN=THUMPD1 PE=1 SV=2
O15155;O15155-2,0.141535693792752,0.0511223005655481,5,"","",BET1 homolog,BET1,7467020530,>sp|O15155|BET1_HUMAN BET1 homolog OS=Homo sapiens GN=BET1 PE=1 SV=1;>sp|O15155-2|BET1_HUMAN Isoform 2 of BET1 homolog OS=Homo sapiens GN=BET1
Q9Y3A5,0.141533431891741,0.0798473883903636,14,"","",Ribosome maturation protein SBDS,SBDS,115102375650,>sp|Q9Y3A5|SBDS_HUMAN Ribosome maturation protein SBDS OS=Homo sapiens GN=SBDS PE=1 SV=4
Q86X83;Q86X83-2,0.141437700965492,0.071886877059501,9,"","",COMM domain-containing protein 2,COMMD2,11079808140,>sp|Q86X83|COMD2_HUMAN COMM domain-containing protein 2 OS=Homo sapiens GN=COMMD2 PE=1 SV=2;>sp|Q86X83-2|COMD2_HUMAN Isoform 2 of COMM domain-containing protein 2 OS=Homo sapiens GN=COMMD2
Q7Z2K6,0.14138303570663,0.0650741019631759,11,"","",Endoplasmic reticulum metallopeptidase 1,ERMP1,34235444010,>sp|Q7Z2K6|ERMP1_HUMAN Endoplasmic reticulum metallopeptidase 1 OS=Homo sapiens GN=ERMP1 PE=1 SV=2
Q9Y2H6-2;Q9Y2H6,0.141327590368667,0.0507051194844392,6,"","",Fibronectin type-III domain-containing protein 3A,FNDC3A,9616068350,>sp|Q9Y2H6-2|FND3A_HUMAN Isoform 2 of Fibronectin type-III domain-containing protein 3A OS=Homo sapiens GN=FNDC3A;>sp|Q9Y2H6|FND3A_HUMAN Fibronectin type-III domain-containing protein 3A OS=Homo sapiens GN=FNDC3A PE=1 SV=4
P40121;P40121-2,0.140894525696483,0.0405797876294978,11,"","",Macrophage-capping protein,CAPG,205991314510,>sp|P40121|CAPG_HUMAN Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2;>sp|P40121-2|CAPG_HUMAN Isoform 2 of Macrophage-capping protein OS=Homo sapiens GN=CAPG
Q8WVT3,0.140699208698616,0.0620025366045615,7,"","",Trafficking protein particle complex subunit 12,TRAPPC12,1867208590,>sp|Q8WVT3|TPC12_HUMAN Trafficking protein particle complex subunit 12 OS=Homo sapiens GN=TRAPPC12 PE=1 SV=3
Q9UN19;Q9UN19-2,0.140622019134342,0.0550112066978868,5,"","",Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide,DAPP1,1612791488,>sp|Q9UN19|DAPP1_HUMAN Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide OS=Homo sapiens GN=DAPP1 PE=1 SV=1;>sp|Q9UN19-2|DAPP1_HUMAN Isoform 2 of Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide OS=H
Q05048,0.140595778799409,0.0687416528249131,14,"","",Cleavage stimulation factor subunit 1,CSTF1,42645401290,>sp|Q05048|CSTF1_HUMAN Cleavage stimulation factor subunit 1 OS=Homo sapiens GN=CSTF1 PE=1 SV=1
Q12996,0.140464795991064,0.0761999459590157,14,"","",Cleavage stimulation factor subunit 3,CSTF3,34548499030,>sp|Q12996|CSTF3_HUMAN Cleavage stimulation factor subunit 3 OS=Homo sapiens GN=CSTF3 PE=1 SV=1
O43708;O43708-3;O43708-2,0.140395360920723,0.0546770134405581,7,"","",Maleylacetoacetate isomerase,GSTZ1,18185100220,>sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens GN=GSTZ1 PE=1 SV=3;>sp|O43708-3|MAAI_HUMAN Isoform 3 of Maleylacetoacetate isomerase OS=Homo sapiens GN=GSTZ1;>sp|O43708-2|MAAI_HUMAN Isoform 2 of Maleylacetoacetate isomerase OS=Homo sapie
Q5SWX8;Q5SWX8-4;Q5SWX8-3;Q5SWX8-2,0.140381749584863,0.076399310283199,7,"","",Protein odr-4 homolog,ODR4,4655085230,>sp|Q5SWX8|ODR4_HUMAN Protein odr-4 homolog OS=Homo sapiens GN=ODR4 PE=1 SV=1;>sp|Q5SWX8-4|ODR4_HUMAN Isoform 4 of Protein odr-4 homolog OS=Homo sapiens GN=ODR4;>sp|Q5SWX8-3|ODR4_HUMAN Isoform 3 of Protein odr-4 homolog OS=Homo sapiens GN=ODR4;>sp|Q5SWX8-2
P61247,0.140221778092747,0.0919377066066068,15,"","",40S ribosomal protein S3a,RPS3A,1037827190090,>sp|P61247|RS3A_HUMAN 40S ribosomal protein S3a OS=Homo sapiens GN=RPS3A PE=1 SV=2
Q6NZY4;Q6NZY4-2,0.140185012634792,0.086323972612332,8,"","",Zinc finger CCHC domain-containing protein 8,ZCCHC8,5703314238,>sp|Q6NZY4|ZCHC8_HUMAN Zinc finger CCHC domain-containing protein 8 OS=Homo sapiens GN=ZCCHC8 PE=1 SV=2;>sp|Q6NZY4-2|ZCHC8_HUMAN Isoform 2 of Zinc finger CCHC domain-containing protein 8 OS=Homo sapiens GN=ZCCHC8
Q9BQE3,0.140095926750314,0.0763826319643369,11,"","",Tubulin alpha-1C chain,TUBA1C,77001770300,>sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens GN=TUBA1C PE=1 SV=1
Q9UBF6;Q9UBF6-4;Q9UBF6-3,0.140080955577261,0.0545916264088473,5,"","",RING-box protein 2,RNF7,1116686201,>sp|Q9UBF6|RBX2_HUMAN RING-box protein 2 OS=Homo sapiens GN=RNF7 PE=1 SV=1;>sp|Q9UBF6-4|RBX2_HUMAN Isoform 4 of RING-box protein 2 OS=Homo sapiens GN=RNF7;>sp|Q9UBF6-3|RBX2_HUMAN Isoform 3 of RING-box protein 2 OS=Homo sapiens GN=RNF7
Q9Y2R4,0.139963457669946,0.0928582788040225,11,"","",Probable ATP-dependent RNA helicase DDX52,DDX52,12254859220,>sp|Q9Y2R4|DDX52_HUMAN Probable ATP-dependent RNA helicase DDX52 OS=Homo sapiens GN=DDX52 PE=1 SV=3
P54687-5;P54687-4;P54687;P54687-3;P54687-2,0.139941145557445,0.0854724147237697,8,"","","Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1,140245837830,">sp|P54687-5|BCAT1_HUMAN Isoform 5 of Branched-chain-amino-acid aminotransferase, cytosolic OS=Homo sapiens GN=BCAT1;>sp|P54687-4|BCAT1_HUMAN Isoform 4 of Branched-chain-amino-acid aminotransferase, cytosolic OS=Homo sapiens GN=BCAT1;>sp|P54687|BCAT1_HUMAN"
P0C0L5,0.139879195215137,0.0388738107188395,5,"","",Complement C4-B;Complement C4 beta chain;Complement C4-B alpha chain;C4a anaphylatoxin;C4b-B;C4d-B;Complement C4 gamma chain,C4B,494829874980,>sp|P0C0L5|CO4B_HUMAN Complement C4-B OS=Homo sapiens GN=C4B PE=1 SV=2
Q6IQ22,0.139814917263071,0.0702561555343675,7,"","",Ras-related protein Rab-12,RAB12,7262062179,>sp|Q6IQ22|RAB12_HUMAN Ras-related protein Rab-12 OS=Homo sapiens GN=RAB12 PE=1 SV=3
Q13618;Q13618-2;Q13618-3,0.139775647419391,0.0635455641138772,14,"","",Cullin-3,CUL3,66391072890,>sp|Q13618|CUL3_HUMAN Cullin-3 OS=Homo sapiens GN=CUL3 PE=1 SV=2;>sp|Q13618-2|CUL3_HUMAN Isoform 2 of Cullin-3 OS=Homo sapiens GN=CUL3;>sp|Q13618-3|CUL3_HUMAN Isoform 3 of Cullin-3 OS=Homo sapiens GN=CUL3
O75394,0.139676126046901,0.0451058934285843,7,"","","39S ribosomal protein L33, mitochondrial",MRPL33,5764016670,">sp|O75394|RM33_HUMAN 39S ribosomal protein L33, mitochondrial OS=Homo sapiens GN=MRPL33 PE=1 SV=1"
O60784;O60784-2;O60784-4;O60784-3,0.139545743202317,0.0698851430164092,7,"","",Target of Myb protein 1,TOM1,8317376366,>sp|O60784|TOM1_HUMAN Target of Myb protein 1 OS=Homo sapiens GN=TOM1 PE=1 SV=2;>sp|O60784-2|TOM1_HUMAN Isoform 2 of Target of Myb protein 1 OS=Homo sapiens GN=TOM1;>sp|O60784-4|TOM1_HUMAN Isoform 4 of Target of Myb protein 1 OS=Homo sapiens GN=TOM1;>sp|O6
Q96T23;Q96T23-2;Q96T23-3,0.139513373364541,0.0812553455420576,10,"","",Remodeling and spacing factor 1,RSF1,15859490447,>sp|Q96T23|RSF1_HUMAN Remodeling and spacing factor 1 OS=Homo sapiens GN=RSF1 PE=1 SV=2;>sp|Q96T23-2|RSF1_HUMAN Isoform 2 of Remodeling and spacing factor 1 OS=Homo sapiens GN=RSF1;>sp|Q96T23-3|RSF1_HUMAN Isoform 3 of Remodeling and spacing factor 1 OS=Hom
Q9BYC5;Q9BYC5-2;Q9BYC5-3,0.139443469768478,0.0600903513176615,8,"","","Alpha-(1,6)-fucosyltransferase",FUT8,10245083800,">sp|Q9BYC5|FUT8_HUMAN Alpha-(1,6)-fucosyltransferase OS=Homo sapiens GN=FUT8 PE=1 SV=2;>sp|Q9BYC5-2|FUT8_HUMAN Isoform 2 of Alpha-(1,6)-fucosyltransferase OS=Homo sapiens GN=FUT8;>sp|Q9BYC5-3|FUT8_HUMAN Isoform 3 of Alpha-(1,6)-fucosyltransferase OS=Homo s"
Q9BR76,0.139390168721037,0.0552159307292455,14,"","",Coronin-1B,CORO1B,163167178590,>sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens GN=CORO1B PE=1 SV=1
P62841,0.139300568569866,0.0681880359576043,11,"","",40S ribosomal protein S15,RPS15,250681196916,>sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens GN=RPS15 PE=1 SV=2
P07942,0.1392569491193,0.0516609407546902,7,"","",Laminin subunit beta-1,LAMB1,371554201603,>sp|P07942|LAMB1_HUMAN Laminin subunit beta-1 OS=Homo sapiens GN=LAMB1 PE=1 SV=2
P04150;P04150-10;P04150-2;P04150-8;P04150-3;P04150-9;P04150-6;P04150-5;P04150-7,0.139127970855411,0.0454497075296156,6,"","",Glucocorticoid receptor,NR3C1,3441799734,>sp|P04150|GCR_HUMAN Glucocorticoid receptor OS=Homo sapiens GN=NR3C1 PE=1 SV=1;>sp|P04150-10|GCR_HUMAN Isoform 10 of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1;>sp|P04150-2|GCR_HUMAN Isoform Beta of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1;>
Q4U2R6,0.1390415150129,0.0529677274174337,6,"","","39S ribosomal protein L51, mitochondrial",MRPL51,4185308220,">sp|Q4U2R6|RM51_HUMAN 39S ribosomal protein L51, mitochondrial OS=Homo sapiens GN=MRPL51 PE=1 SV=1"
P07203,0.13901187643757,0.0747632253449627,11,"","",Glutathione peroxidase 1,GPX1,236519890060,>sp|P07203|GPX1_HUMAN Glutathione peroxidase 1 OS=Homo sapiens GN=GPX1 PE=1 SV=4
Q15427,0.138896893916861,0.0533388647703335,12,"","",Splicing factor 3B subunit 4,SF3B4,23408210390,>sp|Q15427|SF3B4_HUMAN Splicing factor 3B subunit 4 OS=Homo sapiens GN=SF3B4 PE=1 SV=1
Q13426-2;Q13426-3,0.138815071664997,0.0457212828947446,8,"","",DNA repair protein XRCC4,XRCC4,3226586870,>sp|Q13426-2|XRCC4_HUMAN Isoform 2 of DNA repair protein XRCC4 OS=Homo sapiens GN=XRCC4;>sp|Q13426-3|XRCC4_HUMAN Isoform 3 of DNA repair protein XRCC4 OS=Homo sapiens GN=XRCC4
Q09161,0.13870952681122,0.0510411145060966,15,"","",Nuclear cap-binding protein subunit 1,NCBP1,108608556200,>sp|Q09161|NCBP1_HUMAN Nuclear cap-binding protein subunit 1 OS=Homo sapiens GN=NCBP1 PE=1 SV=1
Q15084-5;Q15084;Q15084-4;Q15084-2,0.13866399334169,0.0687304869114178,14,"","",Protein disulfide-isomerase A6,PDIA6,1026417492600,>sp|Q15084-5|PDIA6_HUMAN Isoform 5 of Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6;>sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6 PE=1 SV=1;>sp|Q15084-4|PDIA6_HUMAN Isoform 4 of Protein disulfide-isomerase A6 OS=H
Q8NEY8,0.138636866638803,0.0557384339350005,7,"","",Periphilin-1,PPHLN1,10523772124,>sp|Q8NEY8|PPHLN_HUMAN Periphilin-1 OS=Homo sapiens GN=PPHLN1 PE=1 SV=2
Q9H6W3;Q9H6W3-2,0.138568124059831,0.0607086092393757,11,"","",Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66,NO66,2396300450,>sp|Q9H6W3|NO66_HUMAN Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 OS=Homo sapiens GN=NO66 PE=1 SV=2;>sp|Q9H6W3-2|NO66_HUMAN Isoform 2 of Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 OS=Homo sapiens GN=NO
O14656,0.138333986251895,0.0752956411109627,11,"","",Torsin-1A,TOR1A,26689447579,>sp|O14656|TOR1A_HUMAN Torsin-1A OS=Homo sapiens GN=TOR1A PE=1 SV=1
P83876,0.138235206056086,0.0598659012093339,7,"","",Thioredoxin-like protein 4A,TXNL4A,3860941675,>sp|P83876|TXN4A_HUMAN Thioredoxin-like protein 4A OS=Homo sapiens GN=TXNL4A PE=1 SV=1
Q8WUY8,0.138117702183561,0.0539602313808466,5,"","",N-acetyltransferase 14,NAT14,944437995,>sp|Q8WUY8|NAT14_HUMAN N-acetyltransferase 14 OS=Homo sapiens GN=NAT14 PE=1 SV=1
Q9Y263,0.137951077097767,0.0776510303180852,14,"","",Phospholipase A-2-activating protein,PLAA,58253686350,>sp|Q9Y263|PLAP_HUMAN Phospholipase A-2-activating protein OS=Homo sapiens GN=PLAA PE=1 SV=2
Q9Y5X3,0.137783372374413,0.0811874986172881,13,"","",Sorting nexin-5,SNX5,38269832700,>sp|Q9Y5X3|SNX5_HUMAN Sorting nexin-5 OS=Homo sapiens GN=SNX5 PE=1 SV=1
P14598,0.137649346763611,0.0475564228649169,6,"","",Neutrophil cytosol factor 1,NCF1,24268974362,>sp|P14598|NCF1_HUMAN Neutrophil cytosol factor 1 OS=Homo sapiens GN=NCF1 PE=1 SV=3
P62244,0.137647104221378,0.0807109040300742,15,"","",40S ribosomal protein S15a,RPS15A,472012248973,>sp|P62244|RS15A_HUMAN 40S ribosomal protein S15a OS=Homo sapiens GN=RPS15A PE=1 SV=2
O43402,0.137622712779274,0.0496661036502552,10,"","",ER membrane protein complex subunit 8,EMC8,11837576430,>sp|O43402|EMC8_HUMAN ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1
P63244,0.137593209133339,0.0830719039576064,15,"","","Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed",GNB2L1,1228143530300,>sp|P63244|GBLP_HUMAN Guanine nucleotide-binding protein subunit beta-2-like 1 OS=Homo sapiens GN=GNB2L1 PE=1 SV=3
Q5H9R7-6;Q5H9R7-2;Q5H9R7;Q5H9R7-4;Q5H9R7-5;Q5H9R7-3,0.137550602822267,0.0484524952507766,14,"","",Serine/threonine-protein phosphatase 6 regulatory subunit 3,PPP6R3,34667950110,>sp|Q5H9R7-6|PP6R3_HUMAN Isoform 6 of Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3;>sp|Q5H9R7-2|PP6R3_HUMAN Isoform 2 of Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3;>sp|Q5H9
Q9Y3C0,0.137516610315776,0.048119710317661,8,"","",WASH complex subunit CCDC53,CCDC53,5135808510,>sp|Q9Y3C0|CCD53_HUMAN WASH complex subunit CCDC53 OS=Homo sapiens GN=CCDC53 PE=1 SV=1
O43617;O43617-2,0.137446305693204,0.0685346229011752,10,"","",Trafficking protein particle complex subunit 3,TRAPPC3,30206347810,>sp|O43617|TPPC3_HUMAN Trafficking protein particle complex subunit 3 OS=Homo sapiens GN=TRAPPC3 PE=1 SV=1;>sp|O43617-2|TPPC3_HUMAN Isoform 2 of Trafficking protein particle complex subunit 3 OS=Homo sapiens GN=TRAPPC3
P30520,0.137420236246856,0.0907193395052865,14,"","",Adenylosuccinate synthetase isozyme 2,ADSS,169333532920,>sp|P30520|PURA2_HUMAN Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens GN=ADSS PE=1 SV=3
P46778,0.137420033084117,0.0699550702622972,14,"","",60S ribosomal protein L21,RPL21,358342231600,>sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2
Q7Z7K0,0.137340648088712,0.0810232453068374,10,"","",COX assembly mitochondrial protein homolog,CMC1,8944916650,>sp|Q7Z7K0|COXM1_HUMAN COX assembly mitochondrial protein homolog OS=Homo sapiens GN=CMC1 PE=1 SV=1
Q9BQA1;Q9BQA1-2,0.137247744293696,0.0817358410833823,12,"","",Methylosome protein 50,WDR77,38913601830,>sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens GN=WDR77 PE=1 SV=1;>sp|Q9BQA1-2|MEP50_HUMAN Isoform 2 of Methylosome protein 50 OS=Homo sapiens GN=WDR77
P09914;P09914-2,0.137210794567047,0.0497856403150866,6,"","",Interferon-induced protein with tetratricopeptide repeats 1,IFIT1,4526097690,>sp|P09914|IFIT1_HUMAN Interferon-induced protein with tetratricopeptide repeats 1 OS=Homo sapiens GN=IFIT1 PE=1 SV=2;>sp|P09914-2|IFIT1_HUMAN Isoform 2 of Interferon-induced protein with tetratricopeptide repeats 1 OS=Homo sapiens GN=IFIT1
Q9Y266,0.137180165261727,0.0767840072188866,13,"","",Nuclear migration protein nudC,NUDC,346184444150,>sp|Q9Y266|NUDC_HUMAN Nuclear migration protein nudC OS=Homo sapiens GN=NUDC PE=1 SV=1
Q2TAZ0;Q2TAZ0-3,0.137083930660266,0.0550365724597894,6,"","",Autophagy-related protein 2 homolog A,ATG2A,1853382902,>sp|Q2TAZ0|ATG2A_HUMAN Autophagy-related protein 2 homolog A OS=Homo sapiens GN=ATG2A PE=1 SV=3;>sp|Q2TAZ0-3|ATG2A_HUMAN Isoform 2 of Autophagy-related protein 2 homolog A OS=Homo sapiens GN=ATG2A
Q9H089,0.137029479804037,0.0628420329371039,11,"","",Large subunit GTPase 1 homolog,LSG1,13318029290,>sp|Q9H089|LSG1_HUMAN Large subunit GTPase 1 homolog OS=Homo sapiens GN=LSG1 PE=1 SV=2
Q8IUX1-4;Q8IUX1,0.137019732870194,0.0773911084351613,6,"","","Complex I assembly factor TMEM126B, mitochondrial",TMEM126B,434335819,">sp|Q8IUX1-4|T126B_HUMAN Isoform 4 of Complex I assembly factor TMEM126B, mitochondrial OS=Homo sapiens GN=TMEM126B;>sp|Q8IUX1|T126B_HUMAN Complex I assembly factor TMEM126B, mitochondrial OS=Homo sapiens GN=TMEM126B PE=1 SV=2"
P28676,0.136931217391995,0.0614882339483447,6,"","",Grancalcin,GCA,9746008580,>sp|P28676|GRAN_HUMAN Grancalcin OS=Homo sapiens GN=GCA PE=1 SV=2
Q5JTZ9,0.136877802931943,0.0567630883366686,9,"","","Alanine--tRNA ligase, mitochondrial",AARS2,26227195708,">sp|Q5JTZ9|SYAM_HUMAN Alanine--tRNA ligase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1"
P42677,0.13675671272959,0.0627722275647055,14,"","",40S ribosomal protein S27,RPS27,222513882620,>sp|P42677|RS27_HUMAN 40S ribosomal protein S27 OS=Homo sapiens GN=RPS27 PE=1 SV=3
P55884-2;P55884,0.136754004120776,0.0731169289769633,15,"","",Eukaryotic translation initiation factor 3 subunit B,EIF3B,488198329650,>sp|P55884-2|EIF3B_HUMAN Isoform 2 of Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B;>sp|P55884|EIF3B_HUMAN Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3
Q16762,0.136637591739222,0.055832699497751,8,"","",Thiosulfate sulfurtransferase,TST,47409302900,>sp|Q16762|THTR_HUMAN Thiosulfate sulfurtransferase OS=Homo sapiens GN=TST PE=1 SV=4
Q16204,0.136602822418049,0.0513760466871265,12,"","",Coiled-coil domain-containing protein 6,CCDC6,27678168240,>sp|Q16204|CCDC6_HUMAN Coiled-coil domain-containing protein 6 OS=Homo sapiens GN=CCDC6 PE=1 SV=2
P25208,0.136599709511055,0.0583586718648404,5,"","",Nuclear transcription factor Y subunit beta,NFYB,465837650,>sp|P25208|NFYB_HUMAN Nuclear transcription factor Y subunit beta OS=Homo sapiens GN=NFYB PE=1 SV=2
O14879,0.136588153407422,0.0488717334636561,6,"","",Interferon-induced protein with tetratricopeptide repeats 3,IFIT3,3053187820,>sp|O14879|IFIT3_HUMAN Interferon-induced protein with tetratricopeptide repeats 3 OS=Homo sapiens GN=IFIT3 PE=1 SV=1
Q7Z6B0-2;Q7Z6B0;Q7Z6B0-3,0.136540426756663,0.0509998801088426,5,"","",Coiled-coil domain-containing protein 91,CCDC91,2357592100,>sp|Q7Z6B0-2|CCD91_HUMAN Isoform 2 of Coiled-coil domain-containing protein 91 OS=Homo sapiens GN=CCDC91;>sp|Q7Z6B0|CCD91_HUMAN Coiled-coil domain-containing protein 91 OS=Homo sapiens GN=CCDC91 PE=1 SV=2;>sp|Q7Z6B0-3|CCD91_HUMAN Isoform 3 of Coiled-coil d
